PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Brandon Powell,DET,WR,23,6,1,0.0,0.0,0.0,0.17,0.67,4.0,0.0,2.83,1.83,21.5,0.0,0.0,0.0,4.05,
Logan Paulsen,ATL,TE,31,15,10,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,0.6,6.07,0.07,0.0,0.07,1.61,
Anthony Sherman,KAN,RB,30,16,1,0.0,0.0,0.0,0.06,0.13,2.0,0.0,0.56,0.5,6.0,0.06,0.0,0.06,1.49,
Scott Simonson,NYG,TE,26,16,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.88,0.56,5.38,0.06,0.0,0.06,1.48,
Dalton Schultz,DAL,TE,22,11,7,0.0,0.0,0.0,0.0,0.0,,0.0,1.55,1.09,10.5,0.0,0.0,0.0,2.15,
Taquan Mizzell,CHI,RB,25,9,1,0.0,0.0,0.0,1.0,1.78,1.78,0.0,1.11,0.89,8.67,0.11,0.0,0.11,2.6,
Nick O'Leary,MIA,TE,26,12,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.83,0.67,7.17,0.08,0.0,0.08,1.88,
Zach Line,NOR,RB,28,16,6,0.0,0.0,0.0,0.56,2.56,4.56,0.0,0.63,0.31,0.88,0.13,0.0,0.13,1.41,
Trey Quinn,WAS,WR,23,3,2,0.0,0.0,0.0,0.33,0.0,0.0,0.0,3.33,3.0,25.0,0.33,0.0,0.33,7.5,
Marcus Johnson,IND,WR,24,5,0,0.0,0.0,0.0,0.2,-0.4,-2.0,0.0,1.6,1.2,20.4,0.2,0.0,0.2,4.4,
Luke Willson,DET,TE,28,14,8,0.0,0.0,0.0,0.0,0.0,,0.0,1.36,0.93,6.21,0.0,0.0,0.0,1.55,
Eli Rogers,PIT,WR,26,3,3,0.0,0.0,0.0,0.33,-1.33,-4.0,0.0,4.67,4.0,26.3,0.0,0.0,0.0,7.17,
Josh McCown,NYJ,QB,39,4,3,134.8,0.25,1.0,1.25,8.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,
Ronald Jones II,TAM,RB,21,9,0,0.0,0.0,0.0,2.56,4.89,1.91,0.11,1.0,0.78,3.67,0.0,0.0,0.11,2.3,
C.J. Ham,MIN,RB,25,15,2,0.0,0.0,0.0,0.4,0.53,1.33,0.0,1.0,0.73,5.67,0.0,0.0,0.0,1.35,
Logan Thomas,BUF,QB,27,12,3,1.25,0.0,0.0,0.0,0.0,,0.0,1.42,1.0,6.42,0.0,0.0,0.0,1.69,
Vyncint Smith,HOU,WR,22,7,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.43,0.71,13.0,0.14,0.0,0.14,2.87,
Derek Carrier,OAK,TE,28,16,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.44,4.19,0.06,0.0,0.06,1.23,
Corey Grant,JAX,RB,27,5,1,0.0,0.0,0.0,2.6,8.0,3.08,0.0,2.4,1.8,13.4,0.0,0.0,0.0,3.94,
Niles Paul,JAX,WR,29,6,1,0.0,0.0,0.0,0.17,-0.5,-3.0,0.0,2.17,1.67,16.3,0.0,0.0,0.0,3.25,
Leonte Carroo,MIA,WR,24,9,0,0.0,0.0,0.0,0.11,1.56,14.0,0.0,0.44,0.22,10.4,0.11,0.0,0.11,2.09,
Seth Devalve,CLE,TE,25,13,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.54,0.38,5.69,0.08,0.0,0.08,1.42,
Brice Butler,2TM,WR,28,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.25,0.75,7.5,0.13,0.0,0.13,2.25,
Adam Shaheen,CHI,RB,24,6,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.83,8.0,0.17,0.0,0.17,2.97,
Robert Tonyan,GNB,TE,24,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.38,0.25,4.81,0.06,0.0,0.06,1.11,
Dontrell Hilliard,CLE,RB,23,11,0,0.0,0.0,0.09,0.0,0.0,,0.0,0.91,0.82,9.55,0.0,0.0,0.0,1.59,
Cameron Artis-Payne,CAR,RB,28,9,0,0.0,0.0,0.0,2.11,7.67,3.63,0.11,0.44,0.33,1.67,0.0,0.0,0.11,1.93,
Dwayne Harris,OAK,WR,31,15,1,0.0,0.0,0.0,0.13,0.8,6.0,0.0,0.4,0.4,2.67,0.0,0.0,0.07,1.15,
Matt Barkley,BUF,QB,28,1,1,232.0,2.0,0.0,3.0,-2.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,
Jake Butt,DEN,TE,23,3,3,0.0,0.0,0.0,0.0,0.0,,0.0,4.33,2.67,28.3,0.0,0.0,0.0,5.5,
Jermaine Gresham,ARI,TE,30,13,11,0.0,0.0,0.0,0.0,0.0,,0.0,0.92,0.69,7.23,0.0,0.08,0.0,1.26,
Cameron Batson,TEN,WR,23,11,2,0.0,0.0,0.0,0.09,0.09,1.0,0.0,1.0,0.73,7.45,0.0,0.0,0.0,1.48,
Darrel Williams,KAN,RB,23,6,0,0.0,0.0,0.0,2.17,7.33,3.38,0.0,0.5,0.5,4.5,0.17,0.0,0.17,2.68,
Brian Hill,ATL,RB,23,10,0,0.0,0.0,0.0,2.0,15.7,7.85,0.0,0.2,0.1,0.9,0.0,0.1,0.0,1.56,
Darren Waller,OAK,TE,26,4,0,0.0,0.0,0.0,0.25,5.25,21.0,0.0,1.5,1.5,18.8,0.0,0.0,0.0,3.9,
Elijhaa Penny,NYG,RB,25,14,3,0.0,0.0,0.0,0.5,1.79,3.57,0.0,0.64,0.57,3.57,0.0,0.0,0.0,1.11,
Dwayne Washington,NOR,RB,24,13,0,0.0,0.0,0.0,2.08,11.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,
Eric Tomlinson,NYJ,TE,26,15,12,0.0,0.0,0.0,0.0,0.0,,0.0,0.93,0.53,4.8,0.0,0.0,0.0,1.01,
Jeremy Sprinkle,WAS,TE,24,16,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.31,2.56,0.06,0.0,0.06,0.94,
Alex Armah,CAR,RB,24,16,2,0.0,0.0,0.0,0.56,0.94,1.67,0.13,0.06,0.06,0.31,0.0,0.0,0.13,0.94,
Stevan Ridley,PIT,RB,29,10,0,0.0,0.0,0.0,2.9,8.0,2.76,0.1,0.4,0.3,1.8,0.0,0.2,0.1,1.48,
Blake Bell,JAX,TE,27,10,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.1,0.8,6.7,0.0,0.0,0.0,1.47,
Devonta Freeman,ATL,RB,26,2,2,0.0,0.0,0.0,7.0,34.0,4.86,0.0,3.5,2.5,11.5,0.0,0.0,0.0,7.05,
Tommylee Lewis,NOR,WR,26,7,3,0.0,0.0,0.0,0.29,1.43,5.0,0.0,0.43,0.43,8.57,0.14,0.14,0.14,2.0,
Taylor Heinicke,CAR,QB,25,6,1,53.3,0.17,0.5,0.83,5.17,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,
A.J. Derby,MIA,TE,27,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.25,0.75,12.0,0.25,0.0,0.25,3.45,
JJ Nelson,ARI,WR,26,14,2,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1.36,0.5,4.57,0.0,0.0,0.0,0.96,
Chris Manhertz,CAR,TE,26,16,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.13,3.25,0.06,0.0,0.06,0.82,
Kevin White,CHI,WR,26,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.89,0.44,10.2,0.0,0.0,0.0,1.47,
Keith Ford,BUF,RB,24,2,1,0.0,0.0,0.0,10.5,39.5,3.76,0.0,2.5,1.5,10.5,0.0,0.0,0.0,6.5,
Nathan Peterman,BUF,QB,24,4,2,74.0,0.25,1.75,2.5,12.5,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,3.2,
Sam Bradford,ARI,QB,31,3,3,133.3,0.67,1.33,0.67,2.33,3.5,0.0,0.0,0.0,0.0,0.0,0.67,0.0,4.23,
Tyler Conklin,MIN,TE,23,16,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.44,0.31,4.81,0.0,0.0,0.0,0.79,
Corey Coleman,NYG,WR,24,8,1,0.0,0.0,0.0,0.13,0.63,5.0,0.0,1.0,0.63,8.88,0.0,0.0,0.0,1.57,
Xavier Grimble,PIT,TE,26,16,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.38,5.38,0.0,0.06,0.0,0.79,
De'Anthony Thomas,KAN,WR,25,5,0,0.0,0.0,0.0,0.2,1.2,6.0,0.0,1.0,0.6,5.8,0.2,0.0,0.2,2.5,
Mark Walton,CIN,RB,21,14,0,0.0,0.0,0.0,1.0,2.43,2.43,0.0,0.57,0.36,2.93,0.0,0.0,0.0,0.89,
Russell Gage,ATL,WR,22,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.4,4.2,0.0,0.0,0.0,0.82,
John Kelly,LAR,RB,22,4,0,0.0,0.0,0.0,6.75,18.5,2.74,0.0,0.75,0.5,6.75,0.0,0.0,0.0,3.02,
David Grinnage,JAX,TE,24,4,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.5,15.3,0.0,0.0,0.0,3.02,
Antony Auclair,TAM,TE,25,16,10,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.44,3.0,0.0,0.0,0.0,0.74,
Joshua Perkins,PHI,TE,25,9,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.22,0.56,7.44,0.0,0.0,0.0,1.3,
Charcandrick West,KAN,RB,27,3,0,0.0,0.0,0.0,0.67,-0.33,-0.5,0.0,1.0,0.67,12.3,0.33,0.0,0.33,3.87,
DeAndre Washington,OAK,RB,25,10,0,0.0,0.0,0.0,3.0,11.5,3.83,0.0,0.1,0.1,0.9,0.0,0.1,0.0,1.14,
Kamar Aiken,PHI,WR,29,5,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.4,1.2,10.6,0.0,0.0,0.0,2.26,
Mike Glennon,ARI,QB,29,2,0,87.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
Durham Smythe,MIA,TE,23,15,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.73,0.4,3.33,0.0,0.0,0.0,0.73,
T.J. Logan,ARI,RB,24,10,0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.7,0.7,3.7,0.0,0.0,0.0,1.09,
D'Onta Foreman,HOU,RB,22,1,0,0.0,0.0,0.0,7.0,-1.0,-0.14,0.0,2.0,2.0,28.0,1.0,0.0,1.0,10.7,
Matt Lengel,CIN,TE,28,11,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.73,0.27,1.55,0.09,0.0,0.09,0.97,
Neal Sterling,NYJ,WR,26,5,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.6,1.2,9.4,0.0,0.0,0.0,2.14,
Noah Brown,DAL,WR,22,8,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.63,6.75,0.0,0.0,0.0,1.3,
Patrick DiMarco,BUF,RB,29,16,5,0.0,0.0,0.0,0.06,0.56,9.0,0.0,0.25,0.19,3.88,0.0,0.0,0.0,0.63,
Tommy Bohanon,JAX,RB,28,16,6,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.56,0.38,2.56,0.0,0.0,0.0,0.63,
Rashad Greene,JAX,WR,26,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.75,7.5,0.0,0.13,0.0,1.25,
Eric Saubert,ATL,TE,24,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.31,3.0,0.0,0.0,0.0,0.61,
Jacob Hollister,NWE,TE,25,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.63,0.5,6.5,0.0,0.0,0.0,1.15,
Delanie Walker,TEN,TE,34,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,4.0,52.0,0.0,0.0,0.0,9.2,
Bobo Wilson,TAM,WR,23,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.8,10.4,0.0,0.0,0.0,1.84,
Derrick Willies,CLE,WR,24,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.6,12.2,0.0,0.0,0.0,1.82,
Detrez Newsome,LAC,RB,24,9,0,0.0,0.0,0.0,1.22,5.44,4.45,0.0,0.22,0.22,2.11,0.0,0.0,0.0,0.98,
David Morgan,MIN,TE,25,11,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.55,0.45,3.27,0.0,0.0,0.0,0.78,
Kenjon Barner,2TM,RB,29,9,0,0.0,0.0,0.0,2.11,7.89,3.74,0.0,0.11,0.11,0.33,0.0,0.0,0.0,0.93,
Brian Parker,DEN,TE,26,13,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.77,0.38,2.54,0.0,0.0,0.0,0.64,
Roosevelt Nix,PIT,RB,26,16,0,0.0,0.0,0.0,0.06,0.25,4.0,0.0,0.38,0.25,2.38,0.0,0.0,0.0,0.51,
Jawill Davis,NYG,WR,23,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.14,0.57,5.71,0.0,0.0,0.0,1.14,
Chad Beebe,MIN,WR,24,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.33,1.33,13.0,0.0,0.0,0.0,2.63,
Byron Marshall,WAS,RB,24,6,0,0.0,0.0,0.0,0.5,1.5,3.0,0.0,1.0,0.67,5.0,0.0,0.0,0.0,1.32,
Tyler Kroft,CIN,TE,26,5,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.2,0.8,7.2,0.0,0.0,0.0,1.52,
Rico Gathers,DAL,TE,24,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.47,0.2,3.0,0.0,0.0,0.0,0.5,
Auden Tate,CIN,WR,21,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.71,0.57,5.0,0.0,0.0,0.0,1.07,
Rishard Matthews,2TM,WR,29,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.13,0.63,3.0,0.0,0.0,0.0,0.93,
Teddy Bridgewater,NOR,QB,26,5,1,23.6,0.2,0.2,2.2,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,
Ben Braunecker,CHI,TE,24,15,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.2,2.8,0.0,0.0,0.0,0.48,
Javon Wims,CHI,WR,24,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.25,1.0,8.0,0.0,0.0,0.0,1.8,
Ryan Hewitt,IND,RB,27,12,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.17,0.08,0.08,0.08,0.0,0.08,0.59,
Roc Thomas,MIN,RB,23,5,0,0.0,0.0,0.0,1.6,6.0,3.75,0.0,0.8,0.4,4.2,0.0,0.0,0.0,1.42,
Ray-Ray McCloud,BUF,WR,22,10,1,0.0,0.0,0.0,0.2,0.4,2.0,0.0,0.6,0.5,3.6,0.0,0.1,0.0,0.7,
Marcedes Lewis,GNB,TE,34,16,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.19,2.44,0.0,0.0,0.0,0.43,
Mike Boone,MIN,RB,23,8,0,0.0,0.0,0.0,1.38,5.88,4.27,0.0,0.38,0.25,0.13,0.0,0.0,0.0,0.85,
John Phillips,ARI,TE,31,8,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.38,0.38,4.75,0.0,0.0,0.0,0.85,
Samaje Perine,WAS,RB,23,5,0,0.0,0.0,0.0,1.6,6.4,4.0,0.0,0.8,0.6,1.0,0.0,0.0,0.0,1.34,
Jalen Tolliver,ARI,WR,23,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,12.3,0.0,0.0,0.0,2.23,
Derek Anderson,BUF,QB,35,2,2,232.5,0.0,2.0,0.5,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,
Tyler Ervin,HOU,RB,25,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.33,3.89,0.0,0.0,0.0,0.72,
Shaun Wilson,TAM,RB,23,5,0,0.0,0.0,0.0,1.2,5.8,4.83,0.0,1.0,0.6,1.0,0.0,0.0,0.0,1.28,
Shelton Gibson,PHI,WR,24,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.07,3.2,0.0,0.0,0.0,0.39,
Tre Madden,SEA,RB,25,14,3,0.0,0.0,0.0,0.21,0.21,1.0,0.0,0.21,0.14,2.5,0.0,0.0,0.0,0.41,
Dwayne Allen,NWE,TE,28,13,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.23,2.08,0.0,0.0,0.0,0.44,
Nick Bellore,DET,RB,29,14,4,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.29,0.29,1.07,0.0,0.0,0.0,0.39,
DeShone Kizer,GNB,QB,22,3,0,62.3,0.0,0.67,1.67,13.0,7.8,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.8,
Orson Charles,CLE,TE,27,13,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.38,0.23,1.77,0.0,0.0,0.0,0.41,
Justin Hunter,PIT,WR,27,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.6,0.6,4.2,0.0,0.0,0.0,1.02,
C.J. Prosise,SEA,RB,24,5,0,0.0,0.0,0.0,0.2,-0.6,-3.0,0.0,0.6,0.6,4.4,0.0,0.0,0.0,0.98,
Brian Quick,WAS,WR,29,6,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,3.0,0.0,0.0,0.0,0.8,
Nate Sudfeld,PHI,QB,25,2,0,11.0,0.5,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,
Charone Peake,NYJ,WR,26,13,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.23,0.15,1.92,0.0,0.0,0.0,0.35,
Mike Gillislee,NOR,RB,28,4,0,0.0,0.0,0.0,4.0,10.8,2.69,0.0,0.25,0.25,2.25,0.0,0.25,0.0,1.05,
Jeremy Hill,NWE,RB,26,1,0,0.0,0.0,0.0,4.0,25.0,6.25,0.0,1.0,1.0,6.0,0.0,0.0,0.0,4.1,
De'Lance Turner,BAL,RB,23,4,0,0.0,0.0,0.0,0.25,1.0,4.0,0.0,0.5,0.5,4.25,0.0,0.0,0.0,1.02,
Ricky Ortiz,ATL,RB,24,12,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.25,0.92,0.0,0.0,0.0,0.34,
Derrick Coleman,ARI,RB,28,16,4,0.0,0.0,0.0,0.13,0.19,1.5,0.0,0.19,0.13,1.06,0.0,0.0,0.0,0.25,
Malik Turner,SEA,WR,22,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.33,3.33,0.0,0.0,0.0,0.67,
Benny Cunningham,CHI,RB,28,15,0,0.0,0.0,0.0,0.73,1.33,1.82,0.0,0.13,0.07,0.6,0.0,0.0,0.0,0.26,
Ameer Abdullah,2TM,RB,25,10,0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.4,0.3,2.8,0.0,0.1,0.0,0.39,
Terrance Williams,DAL,WR,29,3,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.67,6.0,0.0,0.0,0.0,1.27,
KhaDarel Hodge,LAR,WR,23,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.21,0.14,1.21,0.0,0.0,0.0,0.26,
Nick Williams,2TM,WR,28,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.25,0.5,4.25,0.0,0.0,0.0,0.93,
David Williams,JAX,RB,24,6,0,0.0,0.0,0.0,1.33,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,
River Cracraft,DEN,WR,24,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.13,5.5,0.0,0.13,0.0,0.42,
Sean Culkin,LAC,TE,25,13,10,0.0,0.0,0.0,0.0,0.0,,0.0,0.08,0.08,1.85,0.0,0.0,0.0,0.26,
Jamaal Charles,JAX,RB,32,2,0,0.0,0.0,0.0,3.0,3.5,1.17,0.0,1.5,1.0,3.5,0.0,0.0,0.0,1.7,
Ross Dwelley,SFO,TE,23,11,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18,0.18,1.27,0.0,0.0,0.0,0.31,
Tyrone Swoopes,SEA,TE,24,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,23.0,0.0,0.0,0.0,3.3,
Brandon Zylstra,MIN,WR,25,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.06,1.44,0.0,0.0,0.0,0.21,
Jamize Olawale,DAL,RB,29,16,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.13,0.81,0.0,0.0,0.0,0.21,
Joe Webb,HOU,WR,32,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.19,0.13,0.81,0.0,0.0,0.0,0.21,
Travaris Cadet,CAR,RB,29,1,0,0.0,0.0,0.0,11.0,17.0,1.55,0.0,1.0,1.0,5.0,0.0,0.0,0.0,3.2,
Gehrig Dieter,KAN,WR,25,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.25,5.5,0.0,0.0,0.0,0.8,
Hakeem Valles,DET,TE,26,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.67,3.67,0.0,0.0,0.0,1.03,
Alan Cross,TAM,TE,25,14,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.36,0.14,0.64,0.0,0.0,0.0,0.21,
Dion Sims,CHI,TE,27,8,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.25,1.13,0.0,0.0,0.0,0.36,
Jeremy Kerley,BUF,WR,30,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,7.0,0.0,0.0,0.0,2.7,
Jeremy Langford,ATL,RB,27,1,0,0.0,0.0,0.0,9.0,25.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,
Matt Flanagan,WAS,TE,23,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.33,4.67,0.0,0.0,0.0,0.8,
Tim White,BAL,WR,24,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.33,4.67,0.0,0.0,0.0,0.8,
Derek Watt,LAC,RB,26,16,5,0.0,0.0,0.0,0.25,0.69,2.75,0.0,0.06,0.06,0.13,0.0,0.0,0.0,0.14,
Sammie Coates,HOU,WR,25,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.17,0.08,1.0,0.0,0.0,0.0,0.18,
Josh Malone,CIN,WR,22,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.11,1.33,0.0,0.0,0.0,0.24,
Victor Bolden,2TM,WR,23,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.17,1.67,0.0,0.0,0.0,0.33,
Justin Hardee,NOR,WR,24,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06,0.06,0.63,0.0,0.0,0.0,0.13,
Justin Davis,LAR,RB,23,11,0,0.0,0.0,0.0,0.18,1.73,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,
Cam Phillips,BUF,WR,23,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,4.5,0.0,0.0,0.0,0.95,
Damiere Byrd,CAR,WR,25,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.13,1.0,0.0,0.0,0.0,0.23,
Keon Hatcher,OAK,WR,24,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.33,2.67,0.0,0.0,0.0,0.6,
Darvin Kidsy,WAS,WR,23,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.5,4.0,0.0,0.0,0.0,0.9,
Jamal Agnew,DET,WR,23,6,0,0.0,0.0,0.0,0.17,2.83,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,
Matt Cassel,DET,QB,36,2,0,29.5,0.0,0.5,1.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,
Jonathan Stewart,NYG,RB,31,3,0,0.0,0.0,0.0,2.0,5.67,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,
Marcus Kemp,KAN,WR,23,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.06,0.44,0.0,0.0,0.0,0.11,
Allen Lazard,GNB,WR,23,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.7,
Richard Rodgers,PHI,TE,26,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14,0.14,1.0,0.0,0.0,0.0,0.24,
David Fluellen,TEN,RB,26,7,0,0.0,0.0,0.0,0.57,2.29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,
Garrett Gilbert,CAR,QB,27,1,0,40.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,
Darius Jackson,2TM,RB,25,4,0,0.0,0.0,0.0,1.5,4.0,2.67,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,
Michael Burton,CHI,RB,26,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.13,0.75,0.0,0.0,0.0,0.2,
Brandon Wilds,JAX,RB,25,3,0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,
Chad Henne,KAN,QB,33,1,0,29.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,
Khari Lee,BUF,TE,26,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,2.5,0.0,0.0,0.0,0.75,
Johnny Mundt,LAR,TE,24,10,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.15,
Justin Watson,TAM,WR,22,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.08,0.42,0.0,0.0,0.0,0.13,
J'Mon Moore,GNB,WR,23,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.17,1.25,0.0,0.08,0.0,0.13,
Jehu Chesson,WAS,WR,25,12,0,0.0,0.0,0.0,0.08,-0.33,-4.0,0.0,0.17,0.08,0.58,0.0,0.0,0.0,0.11,
Darrius Heyward-Bey,PIT,WR,31,14,2,0.0,0.0,0.0,0.07,-0.5,-7.0,0.0,0.14,0.07,0.64,0.0,0.0,0.0,0.09,
Danny Vitale,GNB,RB,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.24,
Matt Schaub,ATL,QB,37,3,0,6.67,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.33,-2.33,0.0,0.0,0.0,0.37,
Jonathan Williams,NOR,RB,24,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.37,
Christine Michael,IND,RB,28,1,0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,
Joshua Dobbs,PIT,QB,23,5,0,8.6,0.0,0.2,0.8,2.2,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,
Robert Griffin III,BAL,QB,28,3,0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,
