PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Christian McCaffrey,CAR,RB,23,16,16,0.0,0.0,0.0,17.9,86.7,4.83,0.94,8.88,7.25,62.8,0.25,0.0,1.19,29.4,13.4
Lamar Jackson,BAL,QB,22,15,15,208.5,2.4,0.4,11.7,80.4,6.85,0.47,0.0,0.0,0.0,0.0,0.13,0.47,27.7,10.1
Derrick Henry,TEN,RB,25,15,15,0.0,0.0,0.0,20.2,102.7,5.08,1.07,1.6,1.2,13.7,0.13,0.2,1.2,19.6,9.07
Aaron Jones,GNB,RB,25,16,16,0.0,0.0,0.0,14.8,67.8,4.59,1.0,4.25,3.06,29.6,0.19,0.13,1.19,19.7,7.81
Ezekiel Elliott,DAL,RB,24,16,16,0.0,0.0,0.0,18.8,84.8,4.51,0.75,4.44,3.38,26.3,0.13,0.13,0.88,19.5,7.31
Dalvin Cook,MIN,RB,24,14,14,0.0,0.0,0.0,17.9,81.1,4.54,0.93,4.5,3.79,37.1,0.0,0.14,0.93,20.9,7.07
Michael Thomas,NOR,WR,26,16,15,0.0,0.0,0.0,0.06,-0.56,-9.0,0.0,11.6,9.31,107.8,0.56,0.0,0.56,23.4,6.06
Travis Kelce,KAN,TE,30,16,16,0.0,0.0,0.0,0.06,0.25,4.0,0.06,8.5,6.06,76.8,0.31,0.06,0.38,15.9,5.0
Nick Chubb,CLE,RB,24,16,16,0.0,0.0,0.0,18.6,93.4,5.01,0.5,3.06,2.25,17.4,0.0,0.19,0.5,15.9,4.94
Austin Ekeler,LAC,RB,24,16,8,0.0,0.0,0.0,8.25,34.8,4.22,0.19,6.75,5.75,62.1,0.5,0.13,0.69,19.3,4.75
Mark Ingram,BAL,RB,30,15,15,0.0,0.0,0.0,13.5,67.9,5.04,0.67,1.93,1.73,16.5,0.33,0.13,1.0,16.2,5.07
Dak Prescott,DAL,QB,26,16,16,306.4,1.88,0.69,3.25,17.3,5.33,0.19,0.0,0.0,0.0,0.0,0.13,0.19,21.1,4.63
Mark Andrews,BAL,TE,24,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,6.53,4.27,56.8,0.67,0.07,0.67,13.8,4.4
Russell Wilson,SEA,QB,31,16,16,256.9,1.94,0.31,4.69,21.4,4.56,0.19,0.0,0.0,0.0,0.0,0.13,0.19,20.5,4.06
Chris Godwin,TAM,WR,23,14,14,0.0,0.0,0.0,0.07,0.57,8.0,0.0,8.64,6.14,95.2,0.64,0.0,0.64,19.7,4.36
George Kittle,SFO,TE,26,14,14,0.0,0.0,0.0,0.36,1.57,4.4,0.0,7.64,6.07,75.2,0.36,0.0,0.36,15.9,4.36
Deshaun Watson,HOU,QB,24,15,15,256.8,1.73,0.8,5.47,27.5,5.04,0.47,0.07,0.07,0.4,0.07,0.2,0.53,21.4,3.73
Chris Carson,SEA,RB,25,15,15,0.0,0.0,0.0,18.5,82.0,4.42,0.47,3.13,2.47,17.7,0.13,0.27,0.6,15.5,3.67
Darren Waller,OAK,TE,27,16,16,0.0,0.0,0.0,0.13,0.31,2.5,0.0,7.31,5.63,71.6,0.19,0.06,0.19,13.8,3.38
Kenny Golladay,DET,WR,26,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,7.25,4.06,74.4,0.69,0.06,0.69,15.5,3.38
Saquon Barkley,NYG,RB,22,13,13,0.0,0.0,0.0,16.7,77.2,4.62,0.46,5.62,4.0,33.7,0.15,0.0,0.62,18.8,4.0
Zach Ertz,PHI,TE,29,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,5.87,61.1,0.4,0.07,0.4,14.4,3.4
Joe Mixon,CIN,RB,23,16,15,0.0,0.0,0.0,17.4,71.1,4.09,0.31,2.81,2.19,17.9,0.19,0.0,0.5,14.1,3.13
Todd Gurley,LAR,RB,25,15,15,0.0,0.0,0.0,14.9,57.1,3.84,0.8,3.27,2.07,13.8,0.13,0.13,0.93,14.6,3.2
Jared Cook,NOR,TE,32,14,7,0.0,0.0,0.0,0.0,0.0,,0.0,4.64,3.07,50.4,0.64,0.0,0.64,12.0,3.43
Cooper Kupp,LAR,WR,26,16,14,0.0,0.0,0.0,0.13,0.25,2.0,0.0,8.38,5.88,72.6,0.63,0.0,0.63,16.9,2.94
Julio Jones,ATL,WR,30,15,15,0.0,0.0,0.0,0.13,-0.2,-1.5,0.0,10.5,6.6,92.9,0.4,0.0,0.4,18.3,3.07
DeVante Parker,MIA,WR,26,16,14,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.5,75.1,0.56,0.0,0.56,15.4,2.81
Leonard Fournette,JAX,RB,24,15,15,0.0,0.0,0.0,17.7,76.8,4.35,0.2,6.67,5.07,34.8,0.0,0.07,0.2,17.3,2.87
Jameis Winston,TAM,QB,25,16,16,319.3,2.06,1.88,3.69,15.6,4.24,0.06,0.0,0.0,0.0,0.0,0.31,0.06,19.1,2.63
Austin Hooper,ATL,TE,25,13,10,0.0,0.0,0.0,0.0,0.0,,0.0,7.46,5.77,60.5,0.46,0.0,0.46,14.7,3.08
Amari Cooper,DAL,WR,25,16,16,0.0,0.0,0.0,0.06,0.38,6.0,0.0,7.44,4.94,74.3,0.5,0.0,0.5,15.4,2.38
Mike Evans,TAM,WR,26,13,13,0.0,0.0,0.0,0.0,0.0,,0.0,9.08,5.15,89.0,0.62,0.0,0.62,17.9,2.85
A.J. Brown,TEN,WR,22,16,11,0.0,0.0,0.0,0.19,3.75,20.0,0.06,5.25,3.25,65.7,0.5,0.0,0.56,13.6,2.25
DeAndre Hopkins,HOU,WR,27,15,15,0.4,0.07,0.07,0.13,1.2,9.0,0.0,10.0,6.93,77.7,0.47,0.0,0.47,17.9,2.33
Josh Jacobs,OAK,RB,21,13,13,0.0,0.0,0.0,18.6,88.5,4.75,0.54,2.08,1.54,12.8,0.0,0.08,0.54,14.7,2.38
Keenan Allen,LAC,WR,27,16,16,0.0,0.0,0.0,0.19,1.0,5.33,0.0,9.31,6.5,74.9,0.38,0.0,0.38,16.3,1.75
Miles Sanders,PHI,RB,22,16,11,0.0,0.0,0.0,11.2,51.1,4.57,0.19,3.94,3.13,31.8,0.19,0.06,0.38,13.7,1.75
Allen Robinson,CHI,WR,26,16,15,0.0,0.0,0.0,0.06,0.13,2.0,0.0,9.63,6.13,71.7,0.44,0.0,0.44,15.9,1.75
Julian Edelman,NWE,WR,33,16,13,2.94,0.06,0.0,0.5,1.69,3.38,0.0,9.56,6.25,69.8,0.38,0.06,0.38,16.0,1.69
Alvin Kamara,NOR,RB,24,14,9,0.93,0.0,0.0,12.2,56.9,4.66,0.36,6.93,5.79,38.1,0.07,0.07,0.43,17.8,1.93
Marlon Mack,IND,RB,23,14,12,0.0,0.0,0.0,17.6,77.9,4.42,0.57,1.21,1.0,5.86,0.0,0.0,0.57,13.0,1.93
Jarvis Landry,CLE,WR,27,16,16,0.0,0.0,0.0,0.06,0.63,10.0,0.0,8.63,5.19,73.4,0.38,0.0,0.38,14.8,1.56
Josh Allen,BUF,QB,23,16,16,193.1,1.25,0.56,6.81,31.9,4.68,0.56,0.0,0.0,0.0,0.0,0.25,0.56,18.0,1.56
Tyler Lockett,SEA,WR,27,16,16,0.0,0.0,0.0,0.25,-0.31,-1.25,0.0,6.88,5.13,66.1,0.5,0.0,0.5,14.7,1.5
DJ Chark,JAX,WR,23,15,14,0.0,0.0,0.0,0.13,1.33,10.0,0.0,7.87,4.87,67.2,0.53,0.0,0.53,15.1,1.6
Kenyan Drake,2TM,RB,25,14,10,0.0,0.0,0.0,12.1,58.4,4.81,0.57,4.86,3.57,24.6,0.0,0.07,0.57,15.3,1.71
Patrick Mahomes,KAN,QB,24,14,14,287.9,1.86,0.36,3.07,15.6,5.07,0.14,0.0,0.0,0.0,0.0,0.14,0.14,20.5,1.64
Phillip Lindsay,DEN,RB,25,16,16,0.0,0.0,0.0,14.0,63.2,4.51,0.44,3.0,2.19,12.3,0.0,0.0,0.44,12.4,1.38
Kyler Murray,ARI,QB,22,16,16,232.6,1.25,0.75,5.81,34.0,5.85,0.25,0.0,0.0,0.0,0.0,0.13,0.25,17.8,1.38
Courtland Sutton,DEN,WR,24,16,14,2.38,0.0,0.0,0.19,1.06,5.67,0.0,7.75,4.5,69.5,0.38,0.0,0.38,13.9,1.31
Stefon Diggs,MIN,WR,26,15,15,0.0,0.0,0.0,0.33,4.07,12.2,0.0,6.27,4.2,75.3,0.4,0.2,0.4,14.1,1.33
John Brown,BUF,WR,29,15,15,1.87,0.07,0.0,0.13,0.47,3.5,0.0,7.67,4.8,70.7,0.4,0.0,0.4,14.7,1.27
Hunter Henry,LAC,TE,25,12,12,0.0,0.0,0.0,0.0,0.0,,0.0,6.33,4.58,54.3,0.42,0.08,0.42,12.5,1.5
Michael Gallup,DAL,WR,23,14,12,0.0,0.0,0.0,0.0,0.0,,0.0,8.07,4.71,79.1,0.43,0.0,0.43,15.2,1.29
Aaron Rodgers,GNB,QB,36,16,16,250.1,1.63,0.25,2.88,11.4,3.98,0.06,0.0,0.0,0.0,0.0,0.25,0.06,17.4,0.94
Tyler Higbee,LAR,TE,26,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,5.93,4.6,48.9,0.2,0.0,0.2,10.7,1.0
D.J. Moore,CAR,WR,22,15,15,0.0,0.0,0.0,0.4,2.67,6.67,0.0,9.0,5.8,78.3,0.27,0.07,0.27,15.4,0.93
Robert Woods,LAR,WR,27,15,15,0.0,0.0,0.0,1.13,7.67,6.76,0.07,9.27,6.0,75.6,0.13,0.0,0.2,15.5,0.93
Carson Wentz,PHI,QB,27,16,16,252.4,1.69,0.44,3.88,15.2,3.92,0.06,0.0,0.0,0.0,0.0,0.44,0.06,17.2,0.75
Raheem Mostert,SFO,RB,27,16,0,0.0,0.0,0.0,8.56,48.3,5.64,0.5,1.38,0.88,11.3,0.13,0.13,0.63,10.3,0.69
Dallas Goedert,PHI,TE,24,15,9,0.0,0.0,0.0,0.0,0.0,,0.0,5.8,3.87,40.5,0.33,0.13,0.33,9.65,0.67
Le'Veon Bell,NYJ,RB,27,15,15,0.0,0.0,0.0,16.3,52.6,3.22,0.2,5.2,4.4,30.7,0.07,0.07,0.27,14.3,0.53
Mike Gesicki,MIA,TE,24,16,5,0.0,0.0,0.0,0.0,0.0,,0.0,5.56,3.19,35.6,0.31,0.06,0.31,8.5,0.5
Calvin Ridley,ATL,WR,25,13,10,0.0,0.0,0.0,0.15,2.62,17.0,0.0,7.15,4.85,66.6,0.54,0.0,0.54,15.2,0.38
Terry McLaurin,WAS,WR,24,14,14,0.0,0.0,0.0,0.0,0.0,,0.0,6.64,4.14,65.6,0.5,0.0,0.5,13.7,0.36
David Montgomery,CHI,RB,22,16,8,0.0,0.0,0.0,15.1,55.6,3.67,0.38,2.19,1.56,11.6,0.06,0.13,0.44,10.7,0.31
Tyler Boyd,CIN,WR,25,16,15,0.0,0.0,0.0,0.25,1.44,5.75,0.0,9.25,5.63,65.4,0.31,0.13,0.31,13.9,0.25
Matt Ryan,ATL,QB,34,15,15,297.7,1.73,0.93,2.27,9.8,4.32,0.07,0.0,0.0,0.0,0.0,0.33,0.07,17.8,0.27
Deebo Samuel,SFO,WR,23,15,11,0.0,0.0,0.0,0.93,10.6,11.36,0.2,5.4,3.8,53.5,0.2,0.07,0.4,12.6,0.2
Marvin Jones,DET,WR,29,13,11,0.0,0.0,0.0,0.15,0.0,0.0,0.0,7.0,4.77,59.9,0.69,0.0,0.69,14.9,0.23
Carlos Hyde,HOU,RB,29,16,14,0.0,0.0,0.0,15.3,66.9,4.37,0.38,1.0,0.63,2.63,0.0,0.13,0.38,9.57,0.19
Tyreek Hill,KAN,WR,25,12,12,0.0,0.0,0.0,0.67,1.92,2.88,0.0,7.42,4.83,71.7,0.58,0.0,0.58,15.7,0.08
Davante Adams,GNB,WR,27,12,12,0.0,0.0,0.0,0.0,0.0,,0.0,10.6,6.92,83.1,0.42,0.08,0.42,17.7,0.08
Michael Burton,WAS,,27,10,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,
Jamize Olawale,DAL,,30,16,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.0,0.0,0.0,0.0,0.0,,
D.K. Metcalf,SEA,WR,22,16,15,0.0,0.0,0.0,0.13,0.69,5.5,0.0,6.25,3.63,56.3,0.44,0.19,0.44,11.7,
Sony Michel,NWE,RB,24,16,14,0.0,0.0,0.0,15.4,57.0,3.69,0.44,1.25,0.75,5.88,0.0,0.06,0.44,9.54,
Tom Brady,NWE,QB,42,16,16,253.6,1.5,0.5,1.63,2.13,1.31,0.19,0.0,0.0,0.0,0.0,0.06,0.19,16.5,
Jared Goff,LAR,QB,25,16,16,289.9,1.38,1.0,2.06,2.5,1.21,0.13,0.0,0.0,0.0,0.0,0.31,0.13,15.5,
Jimmy Garoppolo,SFO,QB,28,16,16,248.6,1.69,0.81,2.88,3.88,1.35,0.06,0.0,0.0,0.0,0.0,0.31,0.06,15.5,
Derek Carr,OAK,QB,28,16,16,253.4,1.31,0.5,1.69,5.13,3.04,0.13,0.0,0.0,0.0,0.0,0.19,0.13,15.3,
Kirk Cousins,MIN,QB,31,15,15,240.2,1.73,0.4,2.07,4.2,2.03,0.07,0.07,0.0,0.0,0.0,0.2,0.07,16.3,
Ryan Fitzpatrick,MIA,QB,37,15,13,235.3,1.33,0.87,3.6,16.2,4.5,0.27,0.0,0.0,0.0,0.0,0.13,0.27,16.1,
Philip Rivers,LAC,QB,38,16,16,288.4,1.44,1.25,0.75,1.81,2.42,0.0,0.0,0.0,0.0,0.0,0.19,0.0,14.7,
Baker Mayfield,CLE,QB,24,16,16,239.2,1.38,1.31,1.75,8.81,5.04,0.19,0.0,0.0,0.0,0.0,0.13,0.19,14.3,
Gardner Minshew II,JAX,QB,23,14,12,233.6,1.5,0.43,4.79,24.6,5.13,0.0,0.0,0.0,0.0,0.0,0.5,0.0,16.4,
Drew Brees,NOR,QB,40,11,11,270.8,2.45,0.36,0.82,-0.36,-0.44,0.09,0.0,0.0,0.0,0.0,0.0,0.09,20.4,
Ryan Tannehill,TEN,QB,31,12,10,228.5,1.83,0.5,3.58,15.4,4.3,0.33,0.0,0.0,0.0,0.0,0.25,0.33,18.7,
Jacoby Brissett,IND,QB,27,15,15,196.1,1.2,0.4,3.73,15.2,4.07,0.27,0.07,0.07,0.13,0.0,0.33,0.27,14.5,
Daniel Jones,NYG,QB,22,13,12,232.8,1.85,0.92,3.46,21.5,6.2,0.15,0.0,0.0,0.0,0.0,0.85,0.15,16.5,
Andy Dalton,CIN,QB,32,13,13,268.8,1.23,1.08,2.46,5.62,2.28,0.31,0.08,0.08,-0.31,0.0,0.31,0.31,15.7,
Mitchell Trubisky,CHI,QB,25,15,15,209.2,1.13,0.67,3.2,12.9,4.02,0.13,0.0,0.0,0.0,0.0,0.13,0.13,13.5,
Sam Darnold,NYJ,QB,22,13,13,232.6,1.46,1.0,2.54,4.77,1.88,0.15,0.0,0.0,0.0,0.0,0.23,0.15,14.6,
Kyle Allen,CAR,QB,23,13,12,255.5,1.31,1.23,2.46,8.15,3.31,0.15,0.0,0.0,0.0,0.0,0.54,0.15,13.7,
Matthew Stafford,DET,QB,31,8,8,312.4,2.38,0.63,2.5,8.25,3.3,0.0,0.0,0.0,0.0,0.0,0.38,0.0,20.8,
Devonta Freeman,ATL,RB,27,14,14,0.0,0.0,0.0,13.1,46.9,3.57,0.14,5.0,4.21,29.3,0.29,0.14,0.43,14.1,
Melvin Gordon,LAC,RB,26,12,11,0.0,0.0,0.0,13.5,51.0,3.78,0.67,4.58,3.5,24.7,0.08,0.25,0.75,15.1,
Ronald Jones II,TAM,RB,22,16,9,0.0,0.0,0.0,10.8,45.3,4.21,0.38,2.5,1.94,19.3,0.0,0.13,0.38,10.4,
Adrian Peterson,WAS,RB,34,15,15,0.0,0.0,0.0,14.1,59.9,4.26,0.33,1.53,1.13,9.47,0.0,0.13,0.33,9.8,
James White,NWE,RB,27,15,1,2.33,0.0,0.0,4.47,17.5,3.93,0.07,6.33,4.8,43.0,0.33,0.07,0.4,13.3,
Odell Beckham Jr.,CLE,WR,27,16,15,1.25,0.0,0.0,0.19,0.63,3.33,0.0,8.31,4.63,64.7,0.25,0.06,0.25,12.6,
Emmanuel Sanders,2TM,WR,32,17,16,2.06,0.06,0.0,0.0,0.0,,0.0,5.71,3.88,51.1,0.29,0.0,0.29,11.2,
Latavius Murray,NOR,RB,29,16,8,0.0,0.0,0.0,9.13,39.8,4.36,0.31,2.69,2.13,14.7,0.06,0.0,0.38,9.82,
Darius Slayton,NYG,WR,22,14,9,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,3.43,52.9,0.57,0.0,0.57,12.1,
Jamison Crowder,NYJ,WR,26,16,12,0.0,0.0,0.0,0.06,0.25,4.0,0.0,7.63,4.88,52.1,0.38,0.0,0.38,12.4,
Devin Singletary,BUF,RB,22,12,8,0.0,0.0,0.0,12.6,64.6,5.13,0.17,3.42,2.42,16.2,0.17,0.08,0.33,12.3,
Cole Beasley,BUF,WR,30,15,10,0.0,0.0,0.0,0.0,0.0,,0.0,7.07,4.47,51.9,0.4,0.0,0.4,12.3,
Curtis Samuel,CAR,WR,23,16,15,0.0,0.0,0.0,1.19,8.13,6.84,0.06,6.56,3.38,39.2,0.38,0.0,0.44,10.7,
Tevin Coleman,SFO,RB,26,14,11,0.0,0.0,0.0,9.79,38.9,3.97,0.43,2.14,1.5,12.9,0.07,0.0,0.5,9.67,
James Conner,PIT,RB,24,10,10,0.0,0.0,0.0,11.6,46.4,4.0,0.4,3.8,3.4,25.1,0.3,0.1,0.7,14.6,
Mike Williams,LAC,WR,25,15,15,0.0,0.0,0.0,0.07,0.13,2.0,0.0,6.0,3.27,66.7,0.13,0.0,0.13,10.8,
Damien Williams,KAN,RB,27,11,6,0.0,0.0,0.0,10.1,45.3,4.49,0.45,3.36,2.73,19.4,0.18,0.09,0.64,12.8,
Robbie Anderson,NYJ,WR,26,16,15,0.0,0.0,0.0,0.06,0.25,4.0,0.0,6.0,3.25,48.7,0.31,0.0,0.31,10.1,
Chris Conley,JAX,WR,27,16,14,0.0,0.0,0.0,0.0,0.0,,0.0,5.63,2.94,48.4,0.31,0.0,0.31,9.78,
Duke Johnson,HOU,RB,26,16,2,0.0,0.0,0.0,5.19,25.6,4.94,0.13,3.88,2.75,25.6,0.19,0.06,0.31,9.63,
Mason Rudolph,PIT,QB,24,10,8,176.5,1.3,0.9,2.1,4.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,
Jamaal Williams,GNB,RB,24,14,2,0.0,0.0,0.0,7.64,32.9,4.3,0.07,3.21,2.79,18.1,0.36,0.0,0.43,10.5,
David Johnson,ARI,RB,28,13,9,0.0,0.0,0.0,7.23,26.5,3.67,0.15,3.62,2.77,28.5,0.31,0.08,0.46,10.9,
Diontae Johnson,PIT,WR,23,16,12,0.0,0.0,0.0,0.25,2.56,10.25,0.0,5.75,3.69,42.5,0.31,0.13,0.38,10.2,
Case Keenum,WAS,QB,31,10,8,170.7,1.1,0.5,0.9,1.2,1.33,0.1,0.0,0.0,0.0,0.0,0.3,0.1,10.3,
Golden Tate,NYG,WR,31,11,10,0.0,0.0,0.0,0.09,1.45,16.0,0.0,7.73,4.45,61.5,0.55,0.09,0.55,13.8,
Larry Fitzgerald,ARI,WR,36,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,6.81,4.69,50.3,0.25,0.06,0.25,11.1,
Breshad Perriman,TAM,WR,26,14,4,0.0,0.0,0.0,0.14,1.14,8.0,0.0,4.93,2.57,46.1,0.43,0.0,0.43,9.86,
Peyton Barber,TAM,RB,25,16,7,0.0,0.0,0.0,9.63,29.4,3.05,0.38,1.5,1.0,7.19,0.06,0.06,0.44,7.28,
Jordan Howard,PHI,RB,25,10,4,0.0,0.0,0.0,11.9,52.5,4.41,0.6,1.4,1.0,6.9,0.1,0.0,0.7,11.1,
Tyrell Williams,OAK,WR,27,14,12,0.0,0.0,0.0,0.0,0.0,,0.0,4.57,3.0,46.5,0.43,0.0,0.43,10.2,
Marquise Brown,BAL,WR,22,14,11,0.0,0.0,0.0,0.0,0.0,,0.0,5.07,3.29,41.7,0.5,0.0,0.5,10.5,
Randall Cobb,DAL,WR,29,15,6,0.0,0.0,0.0,0.2,0.73,3.67,0.0,5.53,3.67,55.2,0.2,0.07,0.2,10.3,
Christian Kirk,ARI,WR,23,13,13,0.0,0.0,0.0,0.77,7.15,9.3,0.0,8.31,5.23,54.5,0.23,0.0,0.23,12.9,
Royce Freeman,DEN,RB,23,16,0,0.0,0.0,0.0,8.25,31.0,3.76,0.19,3.13,2.69,16.0,0.06,0.0,0.25,8.89,
Mecole Hardman,KAN,WR,21,16,5,0.0,0.0,0.0,0.25,1.06,4.25,0.0,2.56,1.63,33.6,0.38,0.13,0.44,7.47,
Zach Pascal,IND,WR,25,16,13,0.0,0.0,0.0,0.13,1.0,8.0,0.0,4.5,2.56,37.9,0.31,0.0,0.31,8.46,
LeSean McCoy,KAN,RB,31,13,9,0.0,0.0,0.0,7.77,35.8,4.6,0.31,2.62,2.15,13.9,0.08,0.15,0.38,9.12,
Dede Westbrook,JAX,WR,26,15,11,0.0,0.0,0.0,0.33,1.8,5.4,0.0,6.73,4.4,44.0,0.2,0.0,0.2,10.4,
Teddy Bridgewater,NOR,QB,27,9,5,153.8,1.0,0.22,3.11,3.44,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,
James Washington,PIT,WR,23,15,10,0.0,0.0,0.0,0.0,0.0,,0.0,5.33,2.93,49.0,0.2,0.07,0.2,8.9,
Sammy Watkins,KAN,WR,26,14,13,0.0,0.0,0.0,0.14,0.86,6.0,0.0,6.43,3.71,48.1,0.21,0.07,0.21,9.89,
Gus Edwards,BAL,RB,24,16,1,0.0,0.0,0.0,8.31,44.4,5.35,0.13,0.44,0.44,2.81,0.0,0.06,0.13,5.79,
DeAndre Washington,OAK,RB,26,16,3,0.0,0.0,0.0,6.75,24.2,3.58,0.19,2.56,2.25,18.3,0.0,0.0,0.19,7.62,
Tarik Cohen,CHI,RB,24,16,11,0.0,0.0,0.0,4.0,13.3,3.33,0.0,6.5,4.94,28.5,0.19,0.0,0.19,10.2,
Joe Flacco,DEN,QB,34,8,8,227.8,0.75,0.63,1.5,2.5,1.67,0.0,0.0,0.0,0.0,0.0,0.38,0.0,10.6,
Will Fuller,HOU,WR,25,11,11,0.0,0.0,0.0,0.0,0.0,,0.0,6.45,4.45,60.9,0.27,0.0,0.27,12.2,
Marcus Mariota,TEN,QB,26,7,6,171.9,1.0,0.29,3.43,18.4,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,
Hunter Renfrow,OAK,WR,24,13,4,0.0,0.0,0.0,0.0,0.0,,0.0,5.46,3.77,46.5,0.31,0.0,0.31,10.3,
Sterling Shepard,NYG,WR,26,10,10,0.0,0.0,0.0,0.6,7.2,12.0,0.0,8.3,5.7,57.6,0.3,0.0,0.3,14.2,
Matt Breida,SFO,RB,24,13,5,0.0,0.0,0.0,9.46,47.9,5.07,0.08,1.69,1.46,9.23,0.08,0.08,0.15,7.95,
Adam Thielen,MIN,WR,29,10,10,0.0,0.0,0.0,0.4,0.6,1.5,0.1,4.8,3.0,41.8,0.6,0.0,0.7,11.4,
Taysom Hill,NOR,QB,29,16,5,3.44,0.0,0.0,1.69,9.75,5.78,0.06,1.38,1.19,14.6,0.38,0.0,0.44,6.39,
Frank Gore,BUF,RB,36,16,8,0.0,0.0,0.0,10.4,37.4,3.61,0.13,1.0,0.81,6.25,0.0,0.0,0.13,5.93,
T.Y. Hilton,IND,WR,30,10,10,0.0,0.0,0.0,0.0,0.0,,0.0,6.8,4.5,50.1,0.5,0.0,0.5,12.5,
Kenny Stills,HOU,WR,27,13,5,0.0,0.0,0.0,0.0,0.0,,0.0,4.23,3.08,43.2,0.31,0.0,0.31,9.24,
Danny Amendola,DET,WR,34,15,10,1.27,0.07,0.0,0.0,0.0,,0.0,6.47,4.13,45.2,0.07,0.0,0.07,9.37,
Alshon Jeffery,PHI,WR,29,10,10,0.0,0.0,0.0,0.1,0.2,2.0,0.1,7.3,4.3,49.0,0.4,0.0,0.5,12.2,
Dwayne Haskins,WAS,QB,22,9,7,151.7,0.78,0.78,2.22,11.2,5.05,0.0,0.0,0.0,0.0,0.0,0.22,0.0,8.52,
Jason Witten,DAL,TE,37,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,5.19,3.94,33.1,0.25,0.06,0.25,8.74,
Brandin Cooks,LAR,WR,26,14,14,0.0,0.0,0.0,0.43,3.71,8.67,0.0,5.14,3.0,41.6,0.14,0.0,0.14,8.39,
Darren Fells,HOU,TE,33,16,14,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.13,21.3,0.44,0.0,0.44,6.88,
Anthony Miller,CHI,WR,25,16,7,0.0,0.0,0.0,0.06,-0.06,-1.0,0.0,5.31,3.25,41.0,0.13,0.06,0.13,7.97,
Steven Sims,WAS,WR,22,16,2,0.0,0.0,0.0,0.56,5.31,9.44,0.06,3.5,2.13,19.4,0.25,0.0,0.38,6.84,
Kerryon Johnson,DET,RB,22,8,7,0.0,0.0,0.0,14.1,50.4,3.57,0.38,1.88,1.25,15.9,0.13,0.13,0.5,10.6,
Kyle Rudolph,MIN,TE,30,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.44,22.9,0.38,0.0,0.38,7.11,
Rex Burkhead,NWE,RB,29,13,1,0.0,0.0,0.0,5.0,23.2,4.65,0.23,2.92,2.08,21.5,0.0,0.08,0.23,7.78,
Nyheim Hines,IND,RB,23,16,2,0.0,0.0,0.0,3.25,12.4,3.83,0.13,3.63,2.75,20.0,0.0,0.06,0.25,7.37,
Tony Pollard,DAL,RB,22,15,0,0.0,0.0,0.0,5.73,30.3,5.29,0.13,1.33,1.0,7.13,0.07,0.07,0.2,5.95,
Boston Scott,PHI,RB,24,11,2,0.0,0.0,0.0,5.55,22.3,4.02,0.45,2.36,2.18,18.5,0.0,0.09,0.45,8.81,
Corey Davis,TEN,WR,24,15,11,0.0,0.0,0.0,0.0,0.0,,0.0,4.6,2.87,40.1,0.13,0.0,0.13,7.67,
Phillip Dorsett,NWE,WR,26,14,4,0.0,0.0,0.0,0.21,1.5,7.0,0.0,3.86,2.07,28.4,0.36,0.0,0.36,7.2,
Greg Olsen,CAR,TE,34,14,14,0.0,0.0,0.0,0.0,0.0,,0.0,5.86,3.71,42.6,0.14,0.0,0.14,8.84,
Chase Edmonds,ARI,RB,23,13,2,0.0,0.0,0.0,4.62,23.3,5.05,0.31,1.62,0.92,8.08,0.08,0.0,0.38,6.37,
Noah Fant,DEN,TE,22,16,11,0.0,0.0,0.0,0.19,-0.75,-4.0,0.0,4.13,2.5,35.1,0.19,0.06,0.19,6.94,
JuJu Smith-Schuster,PIT,WR,23,12,12,0.0,0.0,0.0,0.0,0.0,,0.0,5.83,3.5,46.0,0.25,0.08,0.25,9.43,
Jonnu Smith,TEN,TE,24,16,14,0.0,0.0,0.0,0.25,4.88,19.5,0.0,2.75,2.19,27.4,0.19,0.0,0.19,6.54,
Jack Doyle,IND,TE,29,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,4.5,2.69,28.0,0.25,0.0,0.25,6.99,
Demarcus Robinson,KAN,WR,25,16,10,0.0,0.0,0.0,0.0,0.0,,0.0,3.44,2.0,28.1,0.25,0.0,0.25,6.31,
