PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
JuJu Smith-Schuster,PIT,WR,25,5,5,0.0,0.0,0.0,0.6,1.8,3.0,0.2,5.6,3.0,25.8,0.0,0.0,0.2,6.96,
Kene Nwangwu,MIN,RB,23,11,0,0.0,0.0,0.0,1.18,5.55,4.69,0.0,0.45,0.36,0.82,0.0,0.0,0.18,2.09,
Ian Thomas,CAR,TE,25,17,13,0.0,0.0,0.0,0.0,0.0,,0.0,1.76,1.06,11.1,0.0,0.0,0.0,2.16,
Nick Vannett,NOR,TE,28,7,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.14,1.29,19.0,0.14,0.0,0.14,4.04,
James White,NWE,RB,29,3,0,0.0,0.0,0.0,3.33,12.7,3.8,0.33,4.67,4.0,31.3,0.0,0.0,0.33,10.4,
Jordan Akins,HOU,TE,29,13,3,0.0,0.0,0.0,0.08,0.23,3.0,0.0,2.54,1.85,16.5,0.0,0.15,0.0,3.21,
Noah Brown,DAL,WR,25,13,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.92,1.23,14.2,0.0,0.0,0.0,2.65,
D'Wayne Eskridge,SEA,WR,24,10,0,0.0,0.0,0.0,0.4,5.9,14.75,0.0,2.0,1.0,6.4,0.1,0.0,0.1,2.83,
KhaDarel Hodge,DET,WR,26,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.69,0.81,9.81,0.0,0.0,0.0,1.92,
Mason Rudolph,PIT,QB,26,2,1,138.5,0.5,0.5,2.5,26.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,
Mohamed Sanu,SFO,WR,32,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.88,22.1,0.0,0.0,0.0,4.09,
Nick Foles,CHI,QB,32,1,1,250.0,1.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,
Jody Fortson,KAN,TE,26,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.83,0.83,7.83,0.33,0.0,0.33,3.62,
Zach Gentry,PIT,TE,25,17,12,0.0,0.0,0.0,0.0,0.0,,0.0,1.47,1.12,9.82,0.0,0.0,0.0,2.1,
Tony Jones,NOR,RB,24,11,4,0.0,0.0,0.0,4.91,12.9,2.63,0.0,0.73,0.45,2.64,0.0,0.0,0.0,2.01,
Austin Walter,NYJ,RB,25,4,0,0.0,0.0,0.0,6.5,25.3,3.88,0.25,0.75,0.5,2.25,0.0,0.0,0.25,4.75,
Jonathan Williams,WAS,RB,27,5,0,0.0,0.0,0.0,3.4,15.8,4.65,0.2,1.2,0.8,5.6,0.0,0.0,0.2,4.14,
Dyami Brown,WAS,WR,22,15,6,0.0,0.0,0.0,0.07,-0.27,-4.0,0.0,1.67,0.8,11.0,0.0,0.0,0.0,1.87,
C.J. Ham,MIN,RB,28,17,8,0.0,0.0,0.0,0.41,2.0,4.86,0.0,1.06,1.0,7.35,0.0,0.0,0.0,1.94,
N'Keal Harry,NWE,WR,24,12,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.83,1.0,15.3,0.0,0.08,0.0,2.37,
Marcus Johnson,TEN,WR,27,7,3,0.0,0.0,0.0,0.29,-0.29,-1.0,0.0,2.71,1.29,22.9,0.0,0.0,0.0,3.54,
Terrace Marshall Jr.,CAR,WR,21,13,3,0.0,0.0,0.0,0.0,0.0,,0.0,2.31,1.31,10.6,0.0,0.0,0.0,2.52,
Qadree Ollison,ATL,RB,25,8,0,0.0,0.0,0.0,2.63,13.1,5.0,0.13,0.75,0.5,1.5,0.0,0.13,0.13,2.46,
Kristian Wilkerson,NWE,WR,24,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.67,1.33,14.0,0.67,0.0,0.67,6.73,
Pharaoh Brown,HOU,TE,27,15,12,0.0,0.0,0.0,0.0,0.0,,0.0,2.27,1.53,11.4,0.0,0.07,0.0,2.54,
Alec Ingold,LVR,RB,25,9,3,0.0,0.0,0.0,0.22,0.11,0.5,0.0,1.33,1.11,9.44,0.11,0.0,0.11,2.73,
Marcus Mariota,LVR,QB,28,10,0,0.4,0.0,0.0,1.3,8.7,6.69,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.49,
Dante Pettis,NYG,WR,26,3,0,5.33,0.0,0.0,0.0,0.0,,0.0,5.33,3.33,29.0,0.33,0.0,0.33,8.43,
Larry Rountree,LAC,RB,22,12,0,0.0,0.0,0.0,3.0,7.25,2.42,0.08,0.17,0.08,-0.08,0.0,0.0,0.08,1.3,
Trent Sherfield,SFO,WR,25,17,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.18,0.53,5.12,0.06,0.0,0.06,1.39,
J.J. Taylor,NWE,RB,23,5,0,0.0,0.0,0.0,3.8,7.4,1.95,0.4,0.8,0.8,1.6,0.0,0.2,0.4,3.7,
Patrick Taylor,GNB,RB,23,9,0,0.0,0.0,0.0,2.56,9.89,3.87,0.11,0.22,0.22,0.33,0.0,0.0,0.11,1.91,
Brandon Allen,CIN,QB,29,6,1,24.8,0.33,0.0,1.17,-0.17,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,
Jesper Horsted,CHI,TE,24,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.43,0.29,3.0,0.29,0.0,0.29,2.3,
Scott Miller,TAM,WR,24,9,0,0.0,0.0,0.0,0.22,4.78,21.5,0.11,1.0,0.56,4.22,0.0,0.0,0.11,2.12,
Ty Montgomery,NOR,WR,28,14,3,0.0,0.0,0.0,1.07,3.14,2.93,0.0,1.86,1.14,6.79,0.0,0.0,0.0,2.14,
P.J. Walker,CAR,QB,26,5,1,72.4,0.2,0.6,1.4,2.6,1.86,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.76,
Wayne Gallman,2TM,RB,27,8,0,0.0,0.0,0.0,3.5,13.0,3.71,0.0,0.38,0.13,2.63,0.0,0.0,0.0,1.69,
Chris Manhertz,JAX,TE,29,17,10,0.0,0.0,0.0,0.0,0.0,,0.0,0.53,0.35,4.18,0.06,0.0,0.06,1.12,
Sean Mannion,MIN,QB,29,1,1,189.0,1.0,0.0,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,
Denzel Mims,NYJ,WR,24,11,3,0.0,0.0,0.0,0.0,0.0,,0.0,2.09,0.73,12.1,0.0,0.0,0.0,1.94,
Patrick Ricard,BAL,RB,27,13,11,0.0,0.0,0.0,0.15,0.31,2.0,0.0,1.0,0.62,4.85,0.08,0.0,0.08,1.59,
Ben Skowronek,LAR,WR,24,14,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.43,0.79,9.5,0.0,0.0,0.0,1.74,
Lee Smith,ATL,TE,34,16,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.69,0.56,4.06,0.06,0.0,0.06,1.34,
Kenny Stills,NOR,WR,29,13,4,0.0,0.0,0.0,0.08,0.08,1.0,0.0,1.77,0.46,5.23,0.08,0.0,0.08,1.45,
Michael Burton,KAN,RB,29,16,0,0.0,0.0,0.0,0.5,1.63,3.25,0.06,0.19,0.19,1.94,0.0,0.0,0.06,0.92,
Jacob Hollister,JAX,TE,28,7,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.29,7.86,0.14,0.0,0.14,2.93,
Brian Hoyer,NWE,QB,36,5,0,45.4,0.2,0.0,2.2,-1.6,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,
Jesse James,CHI,TE,27,14,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.57,0.5,4.43,0.07,0.0,0.07,1.37,
Joshua Kelley,LAC,RB,24,10,0,0.0,0.0,0.0,3.3,10.2,3.09,0.0,0.6,0.5,3.8,0.0,0.1,0.0,1.7,
Tom Kennedy,DET,WR,25,12,0,6.25,0.08,0.0,0.0,0.0,,0.0,0.83,0.5,4.5,0.0,0.0,0.0,1.53,
Antony Auclair,HOU,TE,28,16,13,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.31,2.94,0.06,0.0,0.06,0.98,
Phillip Dorsett,3TM,WR,28,6,0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.33,1.17,18.3,0.0,0.0,0.0,3.0,
Ross Dwelley,SFO,TE,26,17,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.29,0.24,3.0,0.06,0.0,0.06,0.89,
Dez Fitzpatrick,TEN,WR,24,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.25,12.3,0.25,0.0,0.25,3.98,
Jake Fromm,NYG,QB,23,3,2,70.0,0.33,1.0,2.67,21.7,8.13,0.0,0.0,0.0,0.0,0.0,0.33,0.0,3.63,
Kylen Granson,IND,TE,23,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.88,0.65,6.24,0.0,0.0,0.0,1.27,
Collin Johnson,NYG,WR,24,12,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.75,0.92,8.75,0.0,0.0,0.0,1.79,
Marlon Mack,IND,RB,25,6,0,0.0,0.0,0.0,4.67,16.8,3.61,0.0,0.83,0.33,1.33,0.0,0.0,0.0,2.15,
Jalen Richard,LVR,RB,28,10,0,0.0,0.0,0.0,0.9,4.0,4.44,0.0,1.4,1.2,7.2,0.0,0.0,0.0,2.32,
Eric Saubert,DEN,TE,27,17,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.71,0.47,2.76,0.06,0.0,0.06,1.1,
Adam Shaheen,MIA,TE,27,12,7,0.0,0.0,0.0,0.0,0.0,,0.0,1.33,1.0,9.17,0.0,0.0,0.0,1.92,
Jeff Smith,NYJ,WR,24,12,3,0.0,0.0,0.0,0.08,-0.08,-1.0,0.0,1.42,0.67,9.42,0.0,0.0,0.0,1.6,
Benny Snell Jr.,PIT,RB,23,17,0,0.0,0.0,0.0,2.12,5.76,2.72,0.0,0.24,0.12,0.76,0.0,0.0,0.0,0.77,
Equanimeous St. Brown,GNB,WR,25,13,2,0.0,0.0,0.0,0.23,1.08,4.67,0.0,1.31,0.69,7.54,0.0,0.0,0.0,1.55,
Ryquell Armstead,JAX,RB,25,2,0,0.0,0.0,0.0,7.5,40.0,5.33,0.0,2.0,1.5,8.0,0.0,0.0,0.0,6.3,
Blake Bell,KAN,TE,30,16,5,0.0,0.0,0.0,0.25,0.63,2.5,0.0,0.81,0.56,5.44,0.0,0.0,0.0,1.17,
Trinity Benson,DET,WR,24,8,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.75,1.25,12.9,0.0,0.0,0.0,2.54,
Jason Cabinda,DET,RB,25,14,4,0.0,0.0,0.0,0.21,1.64,7.67,0.0,0.5,0.29,1.14,0.07,0.0,0.07,0.99,
Noah Gray,KAN,TE,22,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.63,0.44,2.25,0.06,0.0,0.06,1.04,
Chris Herndon,MIN,TE,25,16,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.44,0.25,2.5,0.06,0.0,0.06,0.88,
Chris Hogan,NOR,WR,34,5,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.6,0.8,8.2,0.2,0.0,0.2,2.82,
Nick Mullens,CLE,QB,26,1,1,147.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,
Shi Smith,CAR,WR,23,6,0,0.0,0.0,0.0,0.17,-0.5,-3.0,0.0,1.83,1.0,17.3,0.0,0.0,0.0,2.68,
Tommy Sweeney,BUF,TE,26,13,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.92,0.69,3.38,0.08,0.0,0.08,1.49,
Auden Tate,CIN,WR,24,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.57,0.43,5.57,0.14,0.0,0.14,1.84,
Cameron Batson,TEN,WR,26,4,0,0.0,0.0,0.0,0.5,3.75,7.5,0.0,1.25,0.5,3.75,0.25,0.0,0.25,2.75,
Josh Gordon,KAN,WR,30,12,7,0.0,0.0,0.0,0.0,0.0,,0.0,1.17,0.42,2.67,0.08,0.0,0.08,1.18,
JaQuan Hardy,DAL,RB,24,3,0,0.0,0.0,0.0,1.33,9.67,7.25,0.33,0.0,0.0,0.0,0.0,0.0,0.33,2.97,
Deon Jackson,IND,RB,22,9,0,0.0,0.0,0.0,1.44,3.44,2.38,0.11,0.0,0.0,0.0,0.0,0.0,0.11,1.01,
Andy Janovich,CLE,RB,28,13,3,0.0,0.0,0.0,0.15,0.0,0.0,0.08,0.31,0.23,0.69,0.0,0.0,0.08,0.92,
Sean McKeon,DAL,TE,24,9,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.44,3.0,0.11,0.0,0.11,1.41,
Anthony Miller,2TM,WR,27,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,8.33,0.33,0.0,0.33,4.83,
Keith Smith,ATL,RB,29,17,8,0.0,0.0,0.0,0.53,1.82,3.44,0.0,0.59,0.53,3.29,0.0,0.0,0.0,1.04,
Kyle Allen,WAS,QB,25,2,0,60.0,0.5,0.0,1.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.95,
Alex Armah,2TM,RB,27,11,2,0.0,0.0,0.0,0.45,1.91,4.2,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.84,
Garrett Gilbert,WAS,QB,30,1,1,194.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,
Tyree Jackson,PHI,TE,24,9,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.78,0.33,2.44,0.11,0.0,0.11,1.24,
Chris Myarick,NYG,TE,26,8,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.38,2.13,0.13,0.0,0.13,1.34,
Dezmon Patmon,IND,WR,23,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.25,2.63,0.13,0.0,0.13,1.26,
Drew Sample,CIN,TE,25,17,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.88,0.65,4.76,0.0,0.0,0.0,1.12,
Mitchell Trubisky,BUF,QB,27,6,0,7.17,0.0,0.17,2.17,4.0,1.85,0.17,0.0,0.0,0.0,0.0,0.0,0.17,1.35,
Preston Williams,MIA,WR,24,8,3,0.0,0.0,0.0,0.13,0.88,7.0,0.0,2.0,0.75,8.88,0.0,0.0,0.0,1.73,
KJ Hamler,DEN,WR,22,3,2,0.0,0.0,0.0,0.0,0.0,,0.0,3.33,1.67,24.7,0.0,0.0,0.0,4.13,
Josh Oliver,BAL,TE,24,14,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.07,0.64,4.71,0.0,0.0,0.0,1.11,
Andre Roberts,2TM,WR,33,16,0,0.0,0.0,0.0,0.19,1.19,6.33,0.0,0.13,0.06,2.19,0.0,0.13,0.06,0.53,
Johnny Stanton,CLE,RB,27,4,0,0.0,0.0,0.0,0.75,1.25,1.67,0.0,0.5,0.5,1.75,0.25,0.0,0.25,2.3,
Jonathan Ward,ARI,RB,24,13,0,0.0,0.0,0.0,0.69,2.54,3.67,0.0,0.31,0.23,2.62,0.0,0.0,0.0,0.75,
Dede Westbrook,MIN,WR,28,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.67,4.53,0.0,0.0,0.0,1.12,
C.J. Board,NYG,WR,28,6,1,0.0,0.0,0.0,0.17,1.0,6.0,0.0,1.0,0.67,8.5,0.0,0.0,0.0,1.62,
Mike Boone,DEN,RB,26,8,0,0.0,0.0,0.0,0.5,4.38,8.75,0.0,0.25,0.25,2.75,0.0,0.0,0.0,0.96,
Ja'Marcus Bradley,CLE,WR,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.8,12.8,0.0,0.0,0.0,2.08,
Alex Erickson,CAR,WR,29,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.24,0.18,3.24,0.0,0.0,0.0,0.5,
Luke Farrell,JAX,TE,24,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.73,0.47,3.73,0.0,0.0,0.0,0.84,
Penny Hart,SEA,WR,25,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.71,0.41,3.47,0.0,0.0,0.0,0.76,
Dax Milne,WAS,WR,22,13,1,0.0,0.0,0.0,0.08,0.08,1.0,0.0,1.08,0.69,6.38,0.0,0.08,0.0,1.18,
Jason Moore,LAC,WR,26,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.5,28.0,0.0,0.0,0.0,4.3,
Brandon Powell,LAR,,26,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.0,
Amari Rodgers,GNB,WR,22,16,1,0.0,0.0,0.0,0.06,0.69,11.0,0.0,0.5,0.25,2.81,0.0,0.0,0.0,0.6,
Ito Smith,DAL,RB,26,1,0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,
Trayveon Williams,CIN,RB,24,5,0,0.0,0.0,0.0,3.0,10.2,3.4,0.0,0.4,0.2,0.8,0.0,0.0,0.0,1.3,
Jaelon Darden,TAM,WR,22,9,0,0.0,0.0,0.0,0.11,1.22,11.0,0.0,1.33,0.67,4.78,0.0,0.0,0.0,1.27,
Will Fuller,MIA,WR,27,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,13.0,0.0,0.0,0.0,4.3,
Jason Huntley,PHI,RB,23,1,0,0.0,0.0,0.0,13.0,51.0,3.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,
Tre' McKitty,LAC,TE,22,11,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.73,0.55,4.09,0.0,0.0,0.0,0.95,
Wendell Smallwood,WAS,RB,27,3,0,0.0,0.0,0.0,1.67,8.33,5.0,0.0,1.67,1.33,7.33,0.0,0.0,0.0,2.9,
Rodney Smith,CAR,RB,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,2.5,24.0,0.0,0.0,0.0,4.9,
Mike Thomas,CIN,WR,27,12,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.92,0.42,4.33,0.0,0.0,0.0,0.85,
Charlie Woerner,SFO,TE,24,17,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.35,0.29,3.06,0.0,0.0,0.0,0.6,
JJ Arcega-Whiteside,PHI,WR,25,16,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.13,2.25,0.0,0.0,0.0,0.35,
Kalen Ballage,PIT,RB,26,17,0,0.0,0.0,0.0,0.71,2.12,3.0,0.0,0.41,0.12,0.47,0.0,0.0,0.0,0.38,
Kendall Blanton,LAR,TE,26,11,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.64,0.36,3.36,0.0,0.0,0.0,0.7,
Pharoh Cooper,NYG,WR,26,8,0,0.0,0.0,0.0,0.13,0.38,3.0,0.0,1.38,0.5,4.13,0.0,0.0,0.0,0.95,
Tyler Davis,GNB,TE,24,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.36,0.29,2.5,0.0,0.0,0.0,0.54,
Greg Dortch,ARI,WR,23,5,2,0.0,0.0,0.0,0.2,4.8,24.0,0.0,0.6,0.6,3.0,0.0,0.0,0.0,1.38,
Darren Fells,2TM,TE,35,9,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.44,4.78,0.0,0.0,0.0,0.92,
Garrett Griffin,NOR,TE,27,13,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.31,3.0,0.0,0.0,0.0,0.61,
Parker Hesse,ATL,TE,26,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.63,5.38,0.0,0.0,0.0,1.16,
Jakob Johnson,NWE,RB,27,17,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.29,0.24,2.53,0.0,0.0,0.0,0.49,
D.J. Montgomery,NYJ,WR,25,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,12.0,0.0,0.0,0.0,2.2,
Gunner Olszewski,NWE,WR,25,16,0,0.0,0.0,0.0,0.06,0.56,9.0,0.0,0.19,0.13,1.94,0.0,0.0,0.0,0.38,
Curtis Samuel,WAS,WR,25,5,1,0.0,0.0,0.0,0.8,2.2,2.75,0.0,1.8,1.2,5.4,0.0,0.0,0.0,1.96,
Willie Snead,2TM,WR,29,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.89,0.44,4.22,0.0,0.0,0.0,0.87,
Trent Taylor,CIN,WR,27,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.5,10.3,0.0,0.0,0.0,1.52,
Trevon Wesco,NYJ,TE,26,12,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.42,0.25,2.92,0.0,0.0,0.0,0.54,
Kevin White,NOR,WR,29,6,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.83,0.17,6.33,0.0,0.0,0.0,0.8,
Juwann Winfree,GNB,WR,25,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.86,1.14,8.29,0.0,0.14,0.0,1.69,
Kenny Yeboah,NYJ,TE,23,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.22,4.0,0.0,0.0,0.0,0.62,
Christian Blake,ATL,WR,25,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.25,1.56,0.0,0.0,0.0,0.41,
Daniel Brown,NYJ,WR,29,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.17,0.17,2.42,0.0,0.0,0.0,0.41,
Dominique Dafney,GNB,TE,24,10,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.2,3.4,0.0,0.0,0.0,0.54,
Reggie Gilliam,BUF,RB,24,16,5,0.0,0.0,0.0,0.19,0.19,1.0,0.0,0.31,0.19,1.44,0.0,0.0,0.0,0.35,
Chad Henne,KAN,QB,36,4,0,20.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,
K.J. Hill,LAC,WR,24,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,5.0,0.0,0.0,0.0,1.0,
Kylin Hill,GNB,RB,23,8,0,0.0,0.0,0.0,1.25,3.0,2.4,0.0,0.25,0.13,0.63,0.0,0.0,0.0,0.49,
Cody Hollister,TEN,WR,28,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.33,1.33,11.0,0.0,0.0,0.0,2.43,
Tommy Hudson,TEN,TE,24,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.2,0.6,6.2,0.0,0.0,0.0,1.22,
Trenton Irwin,CIN,WR,26,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.71,0.29,4.86,0.0,0.0,0.0,0.77,
Jake Kumerow,BUF,WR,29,15,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.13,1.87,0.0,0.0,0.0,0.32,
Gabe Nabers,LAC,RB,24,10,1,0.0,0.0,0.0,0.3,0.8,2.67,0.0,0.3,0.3,1.7,0.0,0.0,0.0,0.55,
Colby Parkinson,SEA,TE,22,14,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.57,0.36,2.36,0.0,0.0,0.0,0.59,
La'Mical Perine,NYJ,RB,23,4,0,0.0,0.0,0.0,2.0,7.75,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,
Kaden Smith,NYG,TE,24,9,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.33,3.67,0.0,0.0,0.0,0.7,
Jeremy Sprinkle,DAL,TE,27,17,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.18,0.18,1.82,0.0,0.0,0.0,0.36,
Mike Strachan,IND,WR,24,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.33,4.33,0.0,0.0,0.0,0.77,
Dwayne Washington,NOR,RB,27,14,0,0.0,0.0,0.0,0.29,1.14,4.0,0.0,0.14,0.14,0.86,0.0,0.0,0.0,0.34,
Cody White,PIT,WR,23,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.33,2.2,0.0,0.0,0.0,0.55,
Seth Williams,DEN,WR,21,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,17.0,0.0,0.0,0.0,2.2,
Shane Zylstra,DET,TE,25,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.75,0.75,8.5,0.0,0.0,0.0,1.6,
Nick Bawden,NYJ,RB,25,9,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.11,0.11,2.22,0.0,0.0,0.0,0.33,
C.J. Beathard,JAX,QB,28,2,0,16.5,0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,
Reggie Bonnafon,CAR,RB,25,4,0,0.0,0.0,0.0,0.25,1.0,4.0,0.0,0.5,0.5,3.0,0.0,0.0,0.0,0.9,
Ian Book,NOR,QB,23,1,1,135.0,0.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
Cethan Carter,MIA,TE,26,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.13,1.0,0.0,0.0,0.0,0.23,
Davion Davis,HOU,WR,25,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,0.5,8.5,0.0,0.0,0.0,1.35,
Darrynton Evans,TEN,RB,23,1,0,0.0,0.0,0.0,2.0,7.0,3.5,0.0,2.0,2.0,11.0,0.0,0.0,0.0,3.8,
Blaine Gabbert,TAM,QB,32,6,0,11.2,0.0,0.0,1.5,-1.17,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,
Tyron Johnson,2TM,WR,25,10,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.2,1.6,0.0,0.0,0.0,0.36,
Marcus Kemp,KAN,WR,26,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.13,1.5,0.0,0.0,0.0,0.28,
Keith Kirkwood,CAR,WR,27,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.33,1.0,5.67,0.0,0.0,0.0,1.57,
Patrick Laird,MIA,RB,26,6,0,0.0,0.0,0.0,0.17,0.67,4.0,0.0,0.5,0.5,2.83,0.0,0.0,0.0,0.85,
Raheem Mostert,SFO,RB,29,1,1,0.0,0.0,0.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
Dazz Newsome,CHI,WR,22,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.67,0.67,7.67,0.0,0.0,0.0,1.43,
Scottie Phillips,HOU,RB,24,3,0,0.0,0.0,0.0,2.0,4.33,2.17,0.0,1.0,0.67,3.0,0.0,0.0,0.0,1.4,
Adam Prentice,NOR,RB,24,7,3,0.0,0.0,0.0,0.43,0.71,1.67,0.0,0.43,0.43,2.29,0.0,0.0,0.0,0.73,
Trey Ragas,LVR,RB,25,1,0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,3.5,
Jaylen Samuels,HOU,RB,25,3,0,0.0,0.0,0.0,1.67,3.0,1.8,0.0,1.33,1.0,4.67,0.0,0.0,0.0,1.77,
David Sills,NYG,WR,25,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,0.5,4.25,0.0,0.0,0.0,0.93,
Jack Stoll,PHI,TE,23,16,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.25,1.38,0.0,0.0,0.0,0.39,
Chris Streveler,ARI,QB,26,2,0,18.0,0.0,0.0,1.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
