PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Chris Moore,HOU,WR,29,16,7,0.0,0.0,0.0,0.19,0.19,1.0,0.0,4.63,3.0,34.3,0.13,0.0,0.13,7.19,
DeAndre Carter,LAC,WR,29,17,7,0.0,0.0,0.0,0.12,-0.88,-7.5,0.0,3.82,2.71,31.6,0.18,0.12,0.18,6.61,
Corey Davis,NYJ,WR,27,13,10,0.0,0.0,0.0,0.0,0.0,,0.0,4.92,2.46,41.2,0.15,0.0,0.15,7.51,
Michael Gallup,DAL,WR,26,14,11,0.0,0.0,0.0,0.0,0.0,,0.0,5.29,2.79,30.3,0.29,0.0,0.29,7.53,
Mike Gesicki,MIA,TE,27,17,1,0.0,0.0,0.0,0.0,0.0,,0.0,3.06,1.88,21.3,0.29,0.0,0.29,5.78,
Josh Reynolds,DET,WR,27,14,11,0.0,0.0,0.0,0.0,0.0,,0.0,4.21,2.71,34.2,0.21,0.0,0.21,7.42,
Eno Benjamin,3TM,RB,23,15,3,0.0,0.0,0.0,5.13,20.9,4.06,0.13,2.27,1.67,12.9,0.0,0.0,0.13,5.97,
Kenneth Gainwell,PHI,RB,23,17,0,0.0,0.0,0.0,3.12,14.1,4.53,0.24,1.71,1.35,9.94,0.0,0.0,0.24,5.17,
Chigoziem Okonkwo,TEN,TE,23,17,8,0.0,0.0,0.0,0.18,0.12,0.67,0.0,2.71,1.88,26.5,0.18,0.0,0.18,5.72,
Jaylen Warren,PIT,RB,24,16,0,0.0,0.0,0.0,4.81,23.7,4.92,0.06,2.06,1.75,13.4,0.0,0.0,0.06,5.83,
Marquise Goodwin,SEA,WR,32,13,2,0.0,0.0,0.0,0.15,0.38,2.5,0.0,3.23,2.08,29.8,0.31,0.0,0.31,6.94,
Hunter Henry,NWE,TE,28,17,14,0.0,0.0,0.0,0.0,0.0,,0.0,3.47,2.41,29.9,0.12,0.0,0.12,6.11,
Isaiah Hodgins,2TM,WR,24,10,5,0.0,0.0,0.0,0.0,0.0,,0.0,4.8,3.7,39.2,0.4,0.1,0.4,10.0,
Robert Woods,TEN,WR,30,17,15,0.0,0.0,0.0,0.0,0.0,,0.0,5.35,3.12,31.0,0.12,0.06,0.12,6.81,
Melvin Gordon,DEN,RB,29,10,6,0.0,0.0,0.0,9.0,31.8,3.53,0.2,3.2,2.5,22.3,0.0,0.2,0.2,8.71,
Darnell Mooney,CHI,WR,25,12,12,0.0,0.0,0.0,0.08,0.17,2.0,0.0,5.08,3.33,41.1,0.17,0.0,0.17,8.46,
Treylon Burks,TEN,WR,22,11,6,0.0,0.0,0.0,0.36,4.27,11.75,0.0,4.91,3.0,40.4,0.09,0.0,0.18,8.55,
Greg Dortch,ARI,WR,24,16,4,0.0,0.0,0.0,0.44,2.75,6.29,0.0,4.0,3.25,29.2,0.13,0.06,0.13,7.07,
Nico Collins,HOU,WR,23,10,7,0.0,0.0,0.0,0.0,0.0,,0.0,6.6,3.7,48.1,0.2,0.0,0.2,9.71,
Romeo Doubs,GNB,WR,22,13,7,0.0,0.0,0.0,0.08,0.85,11.0,0.0,5.15,3.23,32.7,0.23,0.08,0.23,7.82,
Chase Claypool,2TM,WR,24,15,11,0.07,0.07,0.0,0.6,3.93,6.56,0.0,5.27,3.07,30.1,0.07,0.07,0.07,7.0,
Gus Edwards,BAL,RB,27,9,4,0.0,0.0,0.0,9.67,48.1,4.98,0.33,0.22,0.0,0.0,0.0,0.11,0.33,6.59,
Robert Tonyan,GNB,TE,28,17,3,0.0,0.0,0.0,0.0,0.0,,0.0,3.94,3.12,27.6,0.12,0.0,0.12,6.59,
Chase Edmonds,2TM,RB,26,13,3,0.0,0.0,0.0,5.23,18.8,3.6,0.15,1.85,1.23,12.1,0.08,0.0,0.23,5.71,
Nick Westbrook-Ikhine,TEN,WR,25,17,13,0.0,0.0,0.0,0.0,0.0,,0.0,2.94,1.47,23.4,0.18,0.0,0.18,4.86,
Darrell Henderson,LAR,RB,25,10,7,0.0,0.0,0.0,7.0,28.3,4.04,0.3,2.2,1.7,10.2,0.0,0.0,0.3,7.35,
Cooper Rush,DAL,QB,29,9,5,116.8,0.56,0.33,1.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,
Darren Waller,LVR,TE,30,9,6,0.0,0.0,0.0,0.0,0.0,,0.0,4.78,3.11,43.1,0.33,0.0,0.33,9.42,
Mike White,NYJ,QB,27,4,4,298.0,0.75,1.0,1.5,2.25,1.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,14.2,
Dontrell Hilliard,TEN,RB,27,12,1,0.0,0.0,0.0,1.83,12.1,6.59,0.0,2.17,1.75,14.8,0.33,0.0,0.33,6.43,
Austin Hooper,TEN,TE,28,17,2,0.0,0.0,0.0,0.0,0.0,,0.0,3.53,2.41,26.1,0.12,0.0,0.12,5.73,
Demarcus Robinson,BAL,WR,28,17,5,0.0,0.0,0.0,0.0,0.0,,0.0,4.41,2.82,26.9,0.12,0.06,0.12,6.11,
Deon Jackson,IND,RB,23,16,2,0.0,0.0,0.0,4.25,14.8,3.47,0.06,2.13,1.88,13.1,0.06,0.06,0.13,5.28,
Van Jefferson,LAR,WR,26,11,9,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.18,33.5,0.27,0.0,0.27,7.17,
Isaiah Likely,BAL,TE,22,16,2,0.0,0.0,0.0,0.0,0.0,,0.0,3.75,2.25,23.3,0.19,0.0,0.19,5.71,
Terrace Marshall Jr.,CAR,WR,22,14,9,0.0,0.0,0.0,0.0,0.0,,0.0,3.36,2.0,35.0,0.07,0.0,0.07,5.93,
Zack Moss,2TM,RB,25,13,3,0.0,0.0,0.0,7.15,35.1,4.9,0.08,1.0,0.85,3.0,0.0,0.08,0.08,4.96,
Trent Sherfield,MIA,WR,26,17,4,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.76,24.5,0.12,0.0,0.12,4.92,
Kendrick Bourne,NWE,WR,27,16,2,0.0,0.0,0.0,0.38,2.44,6.5,0.0,3.0,2.19,27.1,0.06,0.0,0.06,5.52,
Will Dissly,SEA,TE,26,15,15,0.0,0.0,0.0,0.0,0.0,,0.0,2.53,2.27,23.3,0.2,0.0,0.2,5.79,
Greg Dulcich,DEN,TE,22,10,6,0.0,0.0,0.0,0.0,0.0,,0.0,5.5,3.3,41.1,0.2,0.0,0.2,8.61,
Hayden Hurst,CIN,TE,29,13,13,0.0,0.0,0.0,0.0,0.0,,0.0,5.23,4.0,31.8,0.15,0.0,0.15,8.11,
Foster Moreau,LVR,TE,25,15,14,0.0,0.0,0.0,0.0,0.13,,0.0,3.6,2.2,28.0,0.13,0.07,0.13,5.68,
Allen Robinson,LAR,WR,29,10,10,0.0,0.0,0.0,0.0,0.0,,0.0,5.2,3.3,33.9,0.3,0.0,0.3,8.49,
Quez Watkins,PHI,WR,24,17,8,0.0,0.0,0.0,0.18,0.06,0.33,0.0,3.0,1.94,20.8,0.18,0.06,0.18,4.97,
Nyheim Hines,2TM,RB,26,16,5,0.0,0.0,0.0,1.5,2.06,1.38,0.06,2.31,1.88,15.1,0.06,0.0,0.25,5.09,
Joshua Kelley,LAC,RB,25,13,1,0.0,0.0,0.0,5.31,22.1,4.16,0.15,1.92,1.08,7.77,0.0,0.0,0.15,4.98,
Elijah Moore,NYJ,WR,22,16,9,0.0,0.0,0.0,0.31,0.31,1.0,0.0,4.06,2.31,27.9,0.06,0.0,0.06,5.51,
Cade Otton,TAM,TE,23,16,11,0.0,0.0,0.0,0.0,0.0,,0.0,4.06,2.63,24.4,0.13,0.0,0.13,5.82,
Jamycal Hasty,JAX,RB,26,17,0,0.0,0.0,0.0,2.71,11.4,4.22,0.12,1.53,1.18,7.41,0.06,0.0,0.18,4.12,
Tyler Huntley,BAL,QB,24,6,4,109.7,0.33,0.5,7.17,22.8,3.19,0.17,0.0,0.0,0.0,0.0,0.0,0.17,8.33,
Jelani Woods,IND,TE,24,15,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.67,1.67,20.8,0.2,0.0,0.2,4.95,
Randall Cobb,GNB,WR,32,13,3,0.0,0.0,0.0,0.0,0.0,,0.0,3.85,2.62,32.1,0.08,0.0,0.08,6.28,
Joe Flacco,NYJ,QB,37,5,4,210.2,1.0,0.6,0.6,1.2,2.0,0.0,0.0,0.0,-0.6,0.0,0.8,0.0,9.66,
Trenton Irwin,CIN,WR,27,9,2,0.0,0.0,0.0,0.11,1.22,11.0,0.0,2.56,1.67,25.7,0.44,0.0,0.44,7.02,
Jauan Jennings,SFO,WR,25,16,4,0.0,0.0,0.0,0.0,0.0,,0.0,3.5,2.19,26.0,0.06,0.0,0.06,5.16,
Rashaad Penny,SEA,RB,26,5,5,0.0,0.0,0.0,11.4,69.2,6.07,0.4,1.0,0.8,3.2,0.0,0.0,0.4,10.4,
Kyle Pitts,ATL,TE,22,10,10,0.0,0.0,0.0,0.0,0.0,,0.0,5.9,2.8,35.6,0.2,0.0,0.2,7.56,
Jamal Agnew,JAX,WR,27,15,0,0.0,0.0,0.0,0.8,5.73,7.17,0.0,2.0,1.53,12.5,0.2,0.0,0.2,4.69,
Rondale Moore,ARI,WR,22,8,8,0.0,0.0,0.0,0.75,-0.63,-0.83,0.0,7.0,5.13,51.8,0.13,0.0,0.13,11.0,
Julio Jones,TAM,WR,33,10,5,0.0,0.0,0.0,0.5,4.5,9.0,0.0,4.3,2.4,29.9,0.2,0.0,0.2,7.04,
Zonovan Knight,NYJ,RB,21,7,4,0.0,0.0,0.0,12.1,42.9,3.53,0.14,2.0,1.86,14.3,0.0,0.0,0.14,8.43,
Dante Pettis,CHI,WR,27,17,7,0.0,0.0,0.0,0.12,2.18,18.5,0.0,2.41,1.12,14.4,0.18,0.0,0.18,3.84,
Laviska Shenault Jr.,CAR,WR,24,13,4,0.0,0.0,0.0,0.69,5.0,7.22,0.08,2.46,2.08,20.9,0.08,0.0,0.15,5.59,
Brock Wright,DET,TE,24,17,10,0.0,0.0,0.0,0.0,0.0,,0.0,1.41,1.06,12.7,0.24,0.0,0.24,3.74,
Tutu Atwell,LAR,WR,23,13,4,0.0,0.0,0.0,0.69,2.62,3.78,0.08,2.69,1.38,22.9,0.08,0.0,0.15,4.86,
Daniel Bellinger,NYG,TE,22,12,11,0.0,0.0,0.0,0.08,0.17,2.0,0.08,2.92,2.5,22.3,0.17,0.08,0.25,6.25,
Ben Skowronek,LAR,WR,25,14,11,0.0,0.0,0.0,0.07,1.21,17.0,0.07,4.36,2.79,26.9,0.0,0.0,0.07,6.02,
Nelson Agholor,NWE,WR,29,16,7,0.0,0.0,0.0,0.0,0.0,,0.0,3.31,1.94,22.6,0.13,0.13,0.13,4.7,
Ray-Ray McCloud,SFO,WR,26,17,2,0.0,0.0,0.0,0.24,4.59,19.5,0.06,1.47,0.82,14.3,0.06,0.0,0.12,3.42,
Colby Parkinson,SEA,TE,23,17,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.47,18.9,0.12,0.0,0.12,4.07,
Equanimeous St. Brown,CHI,WR,26,16,16,0.0,0.0,0.0,0.38,3.38,9.0,0.0,2.38,1.31,20.2,0.06,0.0,0.06,4.04,
Tyquan Thornton,NWE,WR,22,13,9,0.0,0.0,0.0,0.23,1.23,5.33,0.08,3.46,1.69,19.0,0.15,0.0,0.23,5.1,
Justin Watson,KAN,WR,26,17,5,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.88,18.5,0.12,0.0,0.12,3.44,
Jameis Winston,NOR,QB,28,3,3,286.0,1.33,1.67,1.67,5.33,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,
Caleb Huntley,ATL,RB,24,12,0,0.0,0.0,0.0,6.33,30.5,4.82,0.08,0.17,0.17,0.25,0.0,0.0,0.08,3.74,
Hunter Renfrow,LVR,WR,27,10,1,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,3.6,33.0,0.2,0.1,0.2,7.9,
Jarrett Stidham,LVR,QB,26,5,2,131.2,0.8,0.6,2.8,16.8,6.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,8.52,
Noah Gray,KAN,TE,23,17,8,0.0,0.0,0.0,0.06,0.06,1.0,0.06,2.0,1.65,17.6,0.06,0.0,0.12,4.12,
Elijah Mitchell,SFO,RB,24,5,1,0.0,0.0,0.0,9.0,55.8,6.2,0.4,0.8,0.6,1.4,0.0,0.0,0.4,8.72,
Boston Scott,PHI,RB,27,15,2,0.0,0.0,0.0,3.6,14.5,4.02,0.2,0.4,0.33,1.0,0.0,0.0,0.2,3.08,
Kadarius Toney,2TM,WR,23,9,4,0.0,0.0,0.0,0.78,9.11,11.71,0.11,2.22,1.78,19.0,0.22,0.11,0.33,6.37,
Braxton Berrios,NYJ,WR,27,17,2,0.12,0.06,0.0,0.53,5.35,10.11,0.12,1.88,1.06,8.53,0.0,0.0,0.12,3.39,
Matt Breida,NYG,RB,27,17,1,0.0,0.0,0.0,3.18,12.9,4.07,0.06,1.47,1.18,6.94,0.0,0.0,0.06,3.52,
Rex Burkhead,HOU,RB,32,16,0,0.0,0.0,0.0,1.63,5.0,3.08,0.0,3.19,2.31,12.8,0.06,0.0,0.13,4.84,
Shi Smith,CAR,WR,24,17,6,0.0,0.0,0.0,0.0,0.0,,0.0,2.41,1.29,17.4,0.12,0.06,0.12,3.62,
Rashod Bateman,BAL,WR,23,6,5,0.0,0.0,0.0,0.0,0.0,,0.0,4.67,2.5,47.5,0.33,0.17,0.33,8.92,
Damiere Byrd,ATL,WR,29,14,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.64,0.93,19.1,0.14,0.0,0.14,3.7,
Justin Jackson,DET,RB,26,16,0,0.0,0.0,0.0,2.63,10.6,4.05,0.06,1.19,0.75,6.31,0.06,0.0,0.13,3.19,
MyCole Pruitt,ATL,TE,30,13,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.62,1.23,11.5,0.31,0.0,0.31,4.23,
Desmond Ridder,ATL,QB,23,4,4,177.0,0.5,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9.68,
P.J. Walker,CAR,QB,27,6,5,121.8,0.5,0.5,1.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,
Bailey Zappe,NWE,QB,23,4,2,195.3,1.25,0.75,2.5,0.0,0.0,0.0,0.25,0.25,-1.5,0.0,0.75,0.0,9.9,
Teddy Bridgewater,MIA,QB,30,5,2,136.6,0.8,0.8,0.6,5.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,
A.J. Green,ARI,WR,34,15,10,0.0,0.0,0.0,0.0,0.0,,0.0,3.13,1.6,15.7,0.13,0.0,0.13,4.11,
Logan Thomas,WAS,TE,31,14,13,0.0,0.0,0.0,0.0,0.0,,0.0,4.36,2.79,23.1,0.07,0.0,0.07,5.52,
Gardner Minshew II,PHI,QB,26,5,2,132.6,0.6,0.6,1.4,0.6,0.43,0.2,0.0,0.0,0.0,0.0,0.2,0.2,7.36,
Sam Ehlinger,IND,QB,24,4,3,143.3,0.75,0.75,4.25,21.8,5.12,0.0,0.0,0.0,0.0,0.0,0.25,0.0,8.9,
Mo Alie-Cox,IND,TE,29,17,11,0.0,0.0,0.0,0.0,0.0,,0.0,1.65,1.12,11.1,0.18,0.06,0.18,3.17,
Kyle Juszczyk,SFO,RB,31,16,12,0.0,0.0,0.0,0.44,1.63,3.71,0.06,1.44,1.19,12.5,0.06,0.0,0.13,3.35,
Jarvis Landry,NOR,WR,30,9,3,0.0,0.0,0.0,0.0,0.0,,0.0,4.33,2.78,30.2,0.11,0.0,0.11,6.69,
Michael Thomas,NOR,WR,29,3,3,0.0,0.0,0.0,0.0,0.0,,0.0,7.33,5.33,57.0,1.0,0.0,1.0,17.0,
C.J. Uzomah,NYJ,TE,29,15,13,0.0,0.0,0.0,0.0,0.0,,0.0,1.8,1.4,15.5,0.13,0.0,0.13,3.75,
Mark Ingram,NOR,RB,33,10,3,0.0,0.0,0.0,6.2,23.3,3.76,0.1,1.8,1.6,6.8,0.0,0.2,0.1,5.01,
Tre'Quan Smith,NOR,WR,26,15,6,0.0,0.0,0.0,0.0,0.0,,0.0,1.8,1.27,18.5,0.07,0.0,0.07,3.52,
Raheem Blackshear,CAR,RB,23,13,1,0.0,0.0,0.0,1.77,5.92,3.35,0.23,0.92,0.77,7.15,0.0,0.08,0.23,3.31,
Trey McBride,ARI,TE,23,16,13,0.0,0.0,0.0,0.0,0.0,,0.0,2.44,1.81,16.6,0.06,0.0,0.06,3.84,
Colt McCoy,ARI,QB,36,4,3,195.0,0.25,0.75,3.5,9.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,
Tommy Tremble,CAR,TE,22,17,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.88,1.12,10.2,0.18,0.06,0.18,3.08,
Robbie Anderson,2TM,WR,29,16,7,0.0,0.0,0.0,0.0,0.0,,0.0,2.75,1.25,17.6,0.06,0.06,0.06,3.26,
Phillip Dorsett,HOU,WR,29,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,2.67,1.33,17.1,0.07,0.0,0.07,3.45,
Kendall Hinton,DEN,WR,25,12,5,0.0,0.0,0.0,0.17,1.08,6.5,0.0,2.75,2.0,25.9,0.0,0.0,0.0,4.7,
Jordan Mason,SFO,RB,23,16,0,0.0,0.0,0.0,2.69,16.1,6.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,1.99,
Harrison Bryant,CLE,TE,24,17,9,0.0,0.0,0.0,0.06,0.47,8.0,0.0,2.47,1.82,14.1,0.06,0.0,0.06,3.63,
Ty Johnson,NYJ,RB,25,17,1,0.0,0.0,0.0,1.76,9.41,5.33,0.06,1.41,0.71,5.18,0.0,0.0,0.06,2.52,
Sammy Watkins,2TM,WR,29,12,5,0.0,0.0,0.0,0.0,0.0,,0.0,2.25,1.33,27.1,0.0,0.08,0.0,3.88,
Kylen Granson,IND,TE,24,13,4,0.0,0.0,0.0,0.08,0.0,0.0,0.0,3.08,2.38,23.2,0.0,0.0,0.0,4.71,
Justice Hill,BAL,RB,25,15,0,0.0,0.0,0.0,3.27,17.5,5.35,0.0,0.8,0.8,3.87,0.0,0.07,0.0,2.8,
Marlon Mack,2TM,RB,26,8,0,0.0,0.0,0.0,2.0,10.5,5.25,0.13,1.25,1.0,12.4,0.13,0.0,0.25,4.79,
Irv Smith Jr.,MIN,TE,24,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,4.5,3.13,22.8,0.25,0.0,0.25,6.9,
Shane Zylstra,DET,TE,26,13,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.15,0.85,4.62,0.31,0.0,0.31,3.15,
Ameer Abdullah,LVR,RB,29,17,0,0.0,0.0,0.0,0.24,1.18,5.0,0.0,1.88,1.47,12.4,0.06,0.0,0.06,3.18,
DeeJay Dallas,SEA,RB,24,15,0,0.0,0.0,0.07,2.33,12.4,5.31,0.0,1.27,1.13,8.4,0.0,0.0,0.0,3.08,
Jake Ferguson,DAL,TE,23,16,8,0.0,0.0,0.0,0.0,0.0,,0.0,1.38,1.19,10.9,0.13,0.0,0.13,3.02,
Peyton Hendershot,DAL,TE,23,17,2,0.0,0.0,0.0,0.06,0.12,2.0,0.06,0.94,0.65,6.06,0.12,0.0,0.18,2.32,
J.D. McKissic,WAS,RB,29,8,0,0.0,0.0,0.0,2.75,11.9,4.32,0.0,5.0,3.38,21.6,0.0,0.0,0.0,6.97,
Dare Ogunbowale,HOU,RB,28,17,4,0.0,0.0,0.0,2.47,7.24,2.93,0.06,1.53,1.18,6.12,0.0,0.0,0.06,2.86,
Wan'Dale Robinson,NYG,WR,21,6,3,0.0,0.0,0.0,0.33,-0.17,-0.5,0.0,5.17,3.83,37.8,0.17,0.0,0.17,8.6,
Dyami Brown,WAS,WR,23,15,0,0.0,0.0,0.0,0.07,1.0,15.0,0.0,0.93,0.33,9.53,0.13,0.0,0.13,2.19,
Malik Davis,DAL,RB,24,12,0,0.0,0.0,0.0,3.17,13.4,4.24,0.08,0.58,0.5,5.25,0.0,0.0,0.08,2.87,
Ashton Dulin,IND,WR,25,12,2,0.0,0.0,0.0,0.17,0.67,4.0,0.0,1.83,1.25,17.3,0.08,0.0,0.08,3.54,
KhaDarel Hodge,ATL,WR,27,17,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.18,0.76,11.9,0.06,0.0,0.06,2.42,
Travis Homer,SEA,RB,24,10,1,0.0,0.0,0.0,1.9,7.4,3.89,0.0,1.8,1.6,15.7,0.1,0.1,0.1,4.31,
O.J. Howard,HOU,TE,28,13,10,0.0,0.0,0.0,0.0,0.0,,0.0,1.77,0.77,11.2,0.15,0.0,0.15,2.81,
Velus Jones Jr.,CHI,WR,25,12,2,0.0,0.0,0.0,0.75,8.58,11.44,0.08,1.17,0.58,8.92,0.08,0.25,0.17,2.83,
Josh Oliver,BAL,TE,25,17,9,0.0,0.0,0.0,0.0,0.0,,0.0,1.47,0.82,8.76,0.12,0.0,0.12,2.41,
Adam Trautman,NOR,TE,25,15,12,0.0,0.0,0.0,0.0,0.0,,0.0,1.47,1.2,13.8,0.07,0.0,0.07,2.98,
Byron Pringle,CHI,WR,29,11,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.45,0.91,12.3,0.18,0.0,0.18,3.23,
Javonte Williams,DEN,RB,22,4,4,0.0,0.0,0.0,11.8,51.0,4.34,0.0,5.5,4.0,19.0,0.0,0.25,0.0,10.5,
Jonnu Smith,NWE,TE,27,14,8,0.0,0.0,0.0,0.07,0.36,5.0,0.0,2.71,1.93,17.5,0.0,0.0,0.0,3.71,
Durham Smythe,MIA,TE,27,16,15,0.0,0.0,0.0,0.13,0.06,0.5,0.06,1.25,0.94,8.06,0.06,0.0,0.13,2.5,
Gary Brightwell,NYG,RB,23,17,0,0.0,0.0,0.0,1.82,8.29,4.55,0.06,0.47,0.29,2.29,0.0,0.0,0.06,1.71,
Connor Heyward,PIT,TE,23,17,0,0.0,0.0,0.0,0.12,1.59,13.5,0.0,1.0,0.71,8.88,0.06,0.0,0.06,2.11,
Jalen Nailor,MIN,WR,23,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.87,0.6,11.9,0.07,0.0,0.07,2.19,
Brandon Powell,LAR,WR,27,17,6,0.0,0.0,0.0,1.0,4.71,4.71,0.0,1.88,1.41,9.18,0.0,0.0,0.0,2.8,
Khalil Shakir,BUF,WR,22,14,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.43,0.71,11.5,0.07,0.0,0.07,2.44,
Alec Ingold,MIA,RB,26,17,14,0.0,0.0,0.0,0.35,0.47,1.33,0.06,1.35,0.88,6.18,0.06,0.0,0.12,2.25,
Teagan Quitoriano,HOU,TE,22,9,6,0.0,0.0,0.0,0.0,0.0,,0.0,1.56,0.78,12.6,0.22,0.0,0.22,3.37,
Amari Rodgers,2TM,WR,23,16,1,0.0,0.0,0.0,0.13,0.44,3.5,0.0,1.56,1.0,12.8,0.06,0.13,0.06,2.44,
Marquez Callaway,NOR,WR,24,14,3,0.0,0.0,0.0,0.0,0.0,,0.0,2.29,1.14,11.3,0.07,0.0,0.07,2.7,
River Cracraft,MIA,WR,28,11,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.27,0.82,9.27,0.18,0.0,0.18,2.84,
Craig Reynolds,DET,RB,26,9,0,0.0,0.0,0.0,2.56,11.3,4.43,0.0,1.11,1.0,12.9,0.0,0.0,0.0,3.42,
Kyren Williams,LAR,RB,22,10,0,0.0,0.0,0.0,3.5,13.9,3.97,0.0,1.2,0.9,7.6,0.0,0.0,0.0,3.05,
David Bell,CLE,WR,22,16,3,0.0,0.0,0.0,0.0,0.0,,0.0,2.19,1.5,13.4,0.0,0.0,0.0,2.84,
Joshua Dobbs,TEN,QB,27,2,2,205.5,1.0,1.0,4.0,22.0,5.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.4,
Jody Fortson,KAN,TE,27,13,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.69,8.31,0.15,0.08,0.15,2.29,
C.J. Ham,MIN,RB,29,17,4,0.0,0.0,0.0,0.24,0.41,1.75,0.12,0.71,0.59,5.06,0.0,0.0,0.12,1.84,
Marcedes Lewis,GNB,TE,38,17,17,0.0,0.0,0.0,0.0,0.0,,0.0,0.41,0.35,3.88,0.12,0.0,0.12,1.56,
Skyy Moore,KAN,WR,22,16,3,0.0,0.0,0.0,0.19,1.5,8.0,0.0,2.06,1.38,15.6,0.0,0.19,0.0,2.71,
Zach Pascal,PHI,WR,28,17,2,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.12,0.88,8.82,0.06,0.0,0.06,2.12,
Eric Saubert,DEN,TE,28,17,6,0.0,0.0,0.0,0.0,0.0,,0.0,1.41,0.88,8.71,0.06,0.0,0.06,2.11,
Sterling Shepard,NYG,WR,29,3,2,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,4.33,51.3,0.33,0.0,0.33,11.5,
Davis Webb,NYG,QB,27,1,1,168.0,1.0,0.0,6.0,41.0,6.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.8,
Mike Boone,DEN,RB,27,9,0,0.0,0.0,0.0,2.67,11.3,4.25,0.0,1.67,1.0,10.7,0.0,0.0,0.0,3.2,
Keelan Cole,LVR,WR,29,14,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,0.71,10.1,0.07,0.0,0.07,2.15,
Johnny Mundt,MIN,TE,28,17,12,0.0,0.0,0.0,0.0,0.0,,0.0,1.24,1.12,8.24,0.06,0.0,0.06,2.29,
Pierre Strong,NWE,RB,24,15,0,0.0,0.0,0.0,0.67,6.67,10.0,0.07,0.47,0.47,2.8,0.0,0.0,0.07,1.81,
Ian Thomas,CAR,TE,26,17,17,0.0,0.0,0.0,0.0,0.0,,0.0,1.76,1.24,11.6,0.0,0.0,0.0,2.39,
Eric Tomlinson,DEN,TE,30,17,12,0.0,0.0,0.0,0.0,0.0,,0.0,0.76,0.53,4.65,0.12,0.0,0.12,1.7,
Mitchell Wilcox,CIN,TE,26,16,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.13,1.06,8.69,0.06,0.0,0.06,2.31,
David Blough,ARI,QB,27,2,2,201.0,1.0,1.0,2.0,2.5,1.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,9.3,
Tevin Coleman,SFO,RB,29,5,0,0.0,0.0,0.0,2.4,5.2,2.17,0.2,0.6,0.6,8.8,0.2,0.0,0.4,4.4,
KJ Hamler,DEN,WR,23,7,0,0.0,0.0,0.0,0.29,3.29,11.5,0.0,2.0,1.0,23.6,0.0,0.0,0.0,3.69,
Scott Miller,TAM,WR,25,15,1,0.0,0.0,0.0,0.07,0.53,8.0,0.0,2.67,1.53,12.3,0.0,0.0,0.0,2.82,
Denzel Mims,NYJ,WR,25,10,4,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,1.1,18.6,0.0,0.0,0.0,2.96,
Donald Parham,LAC,TE,25,6,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.67,21.7,0.17,0.0,0.17,4.83,
Jalen Reagor,MIN,WR,23,17,0,0.0,0.0,0.0,0.24,1.47,6.25,0.0,0.76,0.47,6.12,0.06,0.0,0.06,1.58,
Jonathan Williams,WAS,RB,28,13,2,0.0,0.0,0.0,2.85,11.7,4.11,0.0,0.77,0.54,3.08,0.0,0.0,0.0,2.02,
Malik Willis,TEN,QB,23,8,3,34.5,0.0,0.38,3.38,15.4,4.56,0.13,0.0,0.0,0.0,0.0,0.25,0.13,2.41,
